,0,1,2,country
3,23.60,Ironstone Vineyards Rous Vineyard Old Vine Reserve Zinfandel,https://www.i-d-s.com/dubai/ironstone-vineyards-rous-vineyard-old-vine-reserve-zinfandel-us1034.html,usa
4,23.50,Ironstone Vineyards Reserve Cabernet Sauvignon,https://www.i-d-s.com/dubai/ironstone-vineyards-reserve-cabernet-sauvignon-us1035.html,usa
5,14.15,Murphy Goode Pinot Noir,https://www.i-d-s.com/dubai/murphy-goode-pinot-noir-us1037.html,usa
6,91.85,Pine Ridge Vineyards Cabernet Sauvignon,https://www.i-d-s.com/dubai/pine-ridge-vineyards-cabernet-sauvignon-us1039.html,usa
7,20.70,Chateau Ste. Michelle Syrah,https://www.i-d-s.com/dubai/chateau-ste-michelle-syrah-us1040.html,usa
0,4.85,BIO Moselland Riesling Trocken,https://www.i-d-s.com/dubai/bio-moselland-riesling-trocken-ge4055.html,germany
1,20.20,Korrell Riesling Beerenauslese,https://www.i-d-s.com/dubai/korrell-riesling-beerenauslese-dw4015.html,germany
2,3.15,Klostor Liebfraumilch,https://www.i-d-s.com/dubai/klostor-liebfraumilch-ge4054.html,germany
3,8.05,J.Baumer Riesling Auslese,https://www.i-d-s.com/dubai/j-baumer-riesling-auslese-dw4014.html,germany
4,31.45,"Balthasar Ress ""Prestige""Rüdesheim Berg Schlossberg Riesling Brut Nature",https://www.i-d-s.com/dubai/balthasar-ress-prestige-r-desheim-berg-schlossberg-riesling-brut-nature-sw4039.html,germany
5,9.10,Alde Gott-Badenausblick Sekt Riesling Brut,https://www.i-d-s.com/dubai/alde-gott-badenausblick-sekt-riesling-brut-sw4036.html,germany
6,47.70,Balthasar Ress Wiisselbrunnen Riesling GG Trocken,https://www.i-d-s.com/dubai/hattenheim-wisselbrunnen-riesling-grosses-gew-chs-ge1021.html,germany
7,6.05,Moselland Goldschild Riesling Trocken,https://www.i-d-s.com/dubai/moselland-goldschild-riesling-trocken-ge4001.html,germany
8,9.70,Von Othegraven Riesling Kabinett Feinherb,https://www.i-d-s.com/dubai/von-othegraven-riesling-kabinett-feinherb-ge4002.html,germany
9,12.15,Von Othegraven Altenberg Riesling Kabinett,https://www.i-d-s.com/dubai/von-othegraven-altenberg-riesling-kabinett-ge4004.html,germany
10,29.20,Von Othegraven Altenberg Riesling Spatlese,https://www.i-d-s.com/dubai/von-othegraven-altenberg-riesling-spatlese-ge4005.html,germany
11,16.50,Weinland Rheingau Riesling Trocken,https://www.i-d-s.com/dubai/weinland-rheingau-riesling-trocken-ge4007.html,germany
0,7.35,Weingut Carl Ehrhard Rudesheim Riesling Trocken (Vegan),https://www.i-d-s.com/dubai/weingut-carl-ehrhard-rudesheim-riesling-trocken-vegan-ge4008.html,germany
1,12.75,Balthasar Ress Schloss Reichartshausen Riesling Spatlese,https://www.i-d-s.com/dubai/balthasar-ress-schloss-reichartshausen-riesling-spatlese-ge4010.html,germany
2,43.35,Balthasar Ress Hattenheim Nussbrunnen Riesling GG Trocken,https://www.i-d-s.com/dubai/balthasar-ress-hattenheim-nussbrunnen-riesling-gg-trocken-ge4011.html,germany
3,4.40,Weinland C Spätburgunder Feinherb,https://www.i-d-s.com/dubai/weinland-c-sp-tburgunder-feinherb-ge4012.html,germany
4,11.80,Weingut Martinshof Riesling Spätlese Trocken Oppenheimer Sackträger,https://www.i-d-s.com/dubai/weingut-martinshof-riesling-sp-tlese-trocken-oppenheimer-sacktr-ger-ge4016.html,germany
5,8.85,Weingut Martinshof Dornfelder Trocken,https://www.i-d-s.com/dubai/weingut-martinshof-dornfelder-trocken-ge4018.html,germany
6,6.90,Alde Gott Einblick Riesling Qualitätswein,https://www.i-d-s.com/dubai/alde-gott-einblick-riesling-qba-ge4019.html,germany
7,7.20,Alde Gott Einblick Grauburgunder Kabinett Trocken,https://www.i-d-s.com/dubai/alde-gott-einblick-grauburgunder-kabinett-trocken-ge4020.html,germany
8,14.85,Alde Gott Ausblick Grauburgunder Spätlese Trocken,https://www.i-d-s.com/dubai/alde-gott-ausblick-grauburgunder-sp-tlese-trocken-ge4021.html,germany
9,17.50,Heitlinger Eichelberg Pinot Blanc Gg,https://www.i-d-s.com/dubai/heitlinger-eichelberg-pinot-blanc-gg-ge4022.html,germany
10,26.45,Alde Gott Ausblick Spätburgunder Spätlese Von Alten Reben Trocken,https://www.i-d-s.com/dubai/alde-gott-ausblick-sp-tburgunder-sp-tlese-von-alten-reben-trocken-ge4023.html,germany
11,29.90,Heitlinger Konigsbecher Pinot Noir Gg,https://www.i-d-s.com/dubai/heitlinger-konigsbecher-pinot-noir-gg-ge4024.html,germany
0,12.45,Divino Terroir Weissburgunder Thüngersheimer Johannisberg,https://www.i-d-s.com/dubai/divino-terroir-weissburgunder-th-ngersheimer-johannisberg-ge4026.html,germany
1,14.00,Hofkeller Würzburg Silvaner Würzburger Stein Erste Lage Vdp,https://www.i-d-s.com/dubai/hofkeller-w-rzburg-silvaner-w-rzburger-stein-erste-lage-vdp-ge4028.html,germany
2,13.45,Hofkeller Würzburg Riesling Würzburger Innerer Leiste,https://www.i-d-s.com/dubai/hofkeller-w-rzburg-riesling-w-rzburger-innerer-leiste-ge4029.html,germany
3,28.45,Hofkeller Würzburg Gg Silvaner Würzburger Stein,https://www.i-d-s.com/dubai/hofkeller-w-rzburg-gg-silvaner-w-rzburger-stein-ge4030.html,germany
4,28.15,Hofkeller Würzburg Riesling Randsackerer Pfälben,https://www.i-d-s.com/dubai/hofkeller-w-rzburg-riesling-randsackerer-pf-lben-ge4031.html,germany
5,11.00,Divino Franconia Spätburgunder,https://www.i-d-s.com/dubai/divino-franconia-sp-tburgunder-ge4032.html,germany
6,5.95,Schwedhelm Muller-Thurgau,https://www.i-d-s.com/dubai/schwedhelm-muller-thurgau-ge4035.html,germany
7,7.55,Schwedhelm Sauvignon Blanc,https://www.i-d-s.com/dubai/schwedhelm-sauvignon-blanc-ge4036.html,germany
8,8.80,"Bassermann-Jordan Gelber Muskateller, (Organic)",https://www.i-d-s.com/dubai/bassermann-jordan-gelber-muskateller-organic-ge4038.html,germany
9,14.10,Schwedhelm Riesling Wotanfels,https://www.i-d-s.com/dubai/schwedhelm-riesling-wotanfels-ge4039.html,germany
10,26.10,"Bassermann-Jordan Hohenmorgen Riesling Gg, (Organic)",https://www.i-d-s.com/dubai/bassermann-jordan-hohenmorgen-riesling-gg-organic-ge4040.html,germany
11,10.50,Schwedhelm Dornfelder,https://www.i-d-s.com/dubai/schwedhelm-dornfelder-ge4042.html,germany
0,5.50,Sankt M Riesling Cleebroon &amp; Guglingen,https://www.i-d-s.com/dubai/sankt-m-riesling-cleebroon-guglingen-ge4045.html,germany
1,11.39,Cleebroon &amp; Guglingen Herzog C Lemberger,https://www.i-d-s.com/dubai/cleebroon-guglingen-herzog-c-lemberger-ge4048.html,germany
2,3.15,Hausmann Rivaner,https://www.i-d-s.com/dubai/hausmann-rivaner-ge4049.html,germany
3,5.40,Sagenhaft Rosé Cleebroon &amp; Guglingen,https://www.i-d-s.com/dubai/sagenhaft-ros-cleebroon-guglingen-ge4051.html,germany
4,5.50,Weinbiet - Pfalz Von Ersten Lagen Merlot Rosé,https://www.i-d-s.com/dubai/weinbiet-pfalz-von-ersten-lagen-merlot-ros-ge4052.html,germany
5,7.10,Korrell Little Lion Rosé,https://www.i-d-s.com/dubai/korrell-little-lion-ros-ge4053.html,germany
6,8.50,J. Baumer Riesling QBA,https://www.i-d-s.com/dubai/j-baumer-riesling-qba-ge1001.html,germany
7,9.75,Villa Franz Riesling,https://www.i-d-s.com/dubai/villa-franz-riesling-ge1002.html,germany
8,35.60,Balthasar Ress Hattenheim Nussbrunnen Riesling Spatlese,https://www.i-d-s.com/dubai/balthasar-ress-hattenheim-nussbrunnen-riesling-spatlese-ge1005.html,germany
9,35.20,"Balthasar Ress ""32"" Riesling Rheingauner Landwein",https://www.i-d-s.com/dubai/balthasar-ress-32-riesling-rheingauner-landwein-ge1011.html,germany
10,44.30,Batlhasar Ress Rudesheim Berg Rottland Riesling Auslese,https://www.i-d-s.com/dubai/batlhasar-ress-rudesheim-berg-rottland-riesling-auslese-ge1013.html,germany
0,381.99,"2017 Caiarossa, Toscana",https://www.i-d-s.com/dubai/2017-caiarossa-toscana-fw1240.html,italy
1,14.05,Valdipiatta Vino Nobile di Montepulciano,https://www.i-d-s.com/dubai/valdipiatta-vino-nobile-di-montepulciano-it4109.html,italy
2,5.30,Il Faggio Montepulciano D'Abruzzo,https://www.i-d-s.com/dubai/il-faggio-montepulciano-d-abruzzo-it4004.html,italy
3,5.40,Gran Sasso Montepulciano,https://www.i-d-s.com/dubai/gran-sasso-montepulciano-it4005.html,italy
4,7.55,Farnese Fantini Cuvee Bianco Brut,https://www.i-d-s.com/dubai/farnese-fantini-cuvee-bianco-brut-sw4012.html,italy
5,10.55,Contero Moscato d`Asti,https://www.i-d-s.com/dubai/contero-moscato-d-asti-sw4060.html,italy
6,5.95,Vesevo Beneventano Aglianico,https://www.i-d-s.com/dubai/vesevo-beneventano-aglianico-it4020.html,italy
7,7.50,Villa Cialdini Pignoletto Sparkling Brut Modena,https://www.i-d-s.com/dubai/villa-cialdini-pignoletto-sparkling-brut-modena-sw4011.html,italy
8,30.90,"Bellavista, Franciacorta Saten Brut Vintage",https://www.i-d-s.com/dubai/bellavista-franciacorta-saten-brut-vintage-sw4017.html,italy
9,6.40,Cantine Belisario Rosso Conero,https://www.i-d-s.com/dubai/cantine-belisario-rosso-conero-it4032.html,italy
10,6.85,Batasiolo Barbera D'Alba Doc Sovrana,https://www.i-d-s.com/dubai/batasiolo-barbera-d-alba-doc-sovrana-it4044.html,italy
11,14.95,GD Vajra Langhe Nebbiolo,https://www.i-d-s.com/dubai/gd-vajra-langhe-nebbiolo-it4048.html,italy
0,7.80,Campofiorin Rosso Verona Igt,https://www.i-d-s.com/dubai/campofiorin-rosso-verona-igt-it4155.html,italy
1,5.70,"Cantine San Silvestro Roero Arneis, Serre Dei Roveri",https://www.i-d-s.com/dubai/cantine-san-silvestro-roero-arneis-serre-dei-roveri-it4034.html,italy
2,4.05,Vigneti Del Salento I Muri Bianco,https://www.i-d-s.com/dubai/vigneti-del-salento-i-muri-bianco-it4054.html,italy
3,4.80,Bio Integro Negroamaro Puglia Igp,https://www.i-d-s.com/dubai/bio-integro-negroamaro-puglia-igp-it4057.html,italy
4,10.35,Antichi Poderi Jerzu Cannonau Marghia,https://www.i-d-s.com/dubai/antichi-poderi-jerzu-cannonau-marghia-it4062.html,italy
5,10.20,Planeta Etna Rosso Doc,https://www.i-d-s.com/dubai/planeta-etna-rosso-doc-it4080.html,italy
6,9.15,"Feudo Maccari Olli Grillo, Sicilia DOC",https://www.i-d-s.com/dubai/feudo-maccari-olli-grillo-sicilia-doc-it2024.html,italy
7,9.10,Planeta La Segreta Bianco,https://www.i-d-s.com/dubai/planeta-la-segreta-bianco-it4065.html,italy
8,5.25,Mandrarossa Chardonnay Laguna Secca,https://www.i-d-s.com/dubai/mandrarossa-chardonnay-laguna-secca-it4069.html,italy
9,5.00,Mandrarossa Merlot Rupenera,https://www.i-d-s.com/dubai/mandrarossa-merlot-rupenera-it4075.html,italy
10,8.40,Planeta Plumbago Nero D'Avola Sicilia Doc,https://www.i-d-s.com/dubai/planeta-plumbago-nero-d-avola-sicilia-doc-it4079.html,italy
11,11.40,Poggio Al Tesoro `Solosole` Vermentino,https://www.i-d-s.com/dubai/poggio-al-tesoro-solosole-vermentino-it4088.html,italy
0,17.30,Felsina Berardenga Chardonnay I Sistri,https://www.i-d-s.com/dubai/felsina-berardenga-chardonnay-i-sistri-it4089.html,italy
1,6.40,Poggiotondo Organic Vermentino,https://www.i-d-s.com/dubai/poggiotondo-organic-vermentino-it4086.html,italy
2,11.05,Poggiotondo Chianti Classico Terre Di Cresci,https://www.i-d-s.com/dubai/poggiotondo-chianti-classico-terre-di-cresci-it4102.html,italy
3,16.65,"Villa Antinori""Antinori Nel Chianti Classico Riserva""",https://www.i-d-s.com/dubai/villa-antinori-antinori-nel-chianti-classico-riserva-it4111.html,italy
4,6.70,Allegrini Corte Giarapinot Grigio Delle Venezie,https://www.i-d-s.com/dubai/allegrini-corte-giarapinot-grigio-delle-venezie-it4131.html,italy
5,5.60,Cantina Di Monteforte Pinot Grigio Rosato,https://www.i-d-s.com/dubai/cantina-di-monteforte-pinot-grigio-rosato-it4139.html,italy
6,5.25,Ponte Pietra Pinot Grigio Rosato,https://www.i-d-s.com/dubai/ponte-pietra-pinot-grigio-rosato-it4140.html,italy
7,3.90,Fratelli Zuliani Pinot Grigio Rosé Doc Delle Venezie,https://www.i-d-s.com/dubai/fratelli-zuliani-pinot-grigio-ros-doc-delle-venezie-it4142.html,italy
8,4.65,Ponte Pietra Merlot/Corvina Del Veneto,https://www.i-d-s.com/dubai/ponte-pietra-merlot-corvina-del-veneto-it4144.html,italy
9,4.55,Fratelli Zuliani Merlot Igt Veneto,https://www.i-d-s.com/dubai/fratelli-zuliani-merlot-igt-veneto-it4153.html,italy
10,8.85,Corte Giara Valpolicella Ripasso,https://www.i-d-s.com/dubai/corte-giara-valpolicella-ripasso-it4157.html,italy
11,10.05,Stefano Accordini Valpolicella Ripasso Acinatico,https://www.i-d-s.com/dubai/stefano-accordini-valpolicella-ripasso-acinatico-it4167.html,italy
0,6.15,Ca Di Alte Prosecco Frizzante,https://www.i-d-s.com/dubai/ca-di-alte-prosecco-frizzante-sw4003.html,italy
1,4.85,Bosco Del Merlo Campo Camino Turranio Sauvignon Blanc,https://www.i-d-s.com/dubai/bosco-del-merlo-campo-camino-turranio-sauvignon-blanc-it4168.html,italy
2,4.85,Paladin Gli Aceri Veneto Malbec,https://www.i-d-s.com/dubai/paladin-gli-aceri-veneto-malbec-it4169.html,italy
3,34.15,Dogliotti Barolo,https://www.i-d-s.com/dubai/dogliotti-barolo-it2005.html,italy
4,21.90,Banfi 'Belnero' Toscana,https://www.i-d-s.com/dubai/banfi-belnero-toscana-it2010.html,italy
5,25.95,Tenuta di Arceno Tuscany Chianti Classico Riserva,https://www.i-d-s.com/dubai/tenuta-di-arceno-tuscany-chianti-classico-riserva-it2013.html,italy
6,30.85,Tenuta di Arceno Il Fauno di Arcanum Toscana IGT,https://www.i-d-s.com/dubai/tenuta-di-arceno-il-fauno-di-arcanum-toscana-igt-it2014.html,italy
7,87.25,Castello Banfi Excelsus Toscana,https://www.i-d-s.com/dubai/castello-banfi-excelsus-toscana-it2016.html,italy
8,16.45,Allegrini Valpolicella Classico,https://www.i-d-s.com/dubai/allegrini-valpolicella-classico-it2039.html,italy
9,10.70,Castello Vicchiomaggio San Jacopo Chianti Classico,https://www.i-d-s.com/dubai/castello-vicchiomaggio-san-jacopo-chianti-classico-it1203.html,italy
10,18.30,Alpha Zeta `R` Valpolicella Superiore Ripasso,https://www.i-d-s.com/dubai/alpha-zeta-r-valpolicella-superiore-ripasso-it4156.html,italy
11,8.50,"Alpha Zeta,`S` Soave DOC, Veneto",https://www.i-d-s.com/dubai/alpha-zeta-s-soave-veneto-it1009.html,italy
0,5.25,Via Nova Merlot del Veneto IGT,https://www.i-d-s.com/dubai/via-nova-merlot-del-veneto-igt-it1043.html,italy
1,5.80,Via Nova Pinot Grigio IGT,https://www.i-d-s.com/dubai/via-nova-pinot-grigio-igt-it1008.html,italy
2,48.50,Bottega Brunello Di Montalcino,https://www.i-d-s.com/dubai/bottega-brunello-di-montalcino-it1039.html,italy
3,9.30,Lamberti Pinot Grigio IGT,https://www.i-d-s.com/dubai/lamberti-pinot-grigio-igt-it1011.html,italy
4,17.75,Allegrini Valpolicella DOC,https://www.i-d-s.com/dubai/allegrini-valpolicella-doc-it1046.html,italy
5,11.80,Planeta Rosé,https://www.i-d-s.com/dubai/planeta-ros-it1019.html,italy
6,11.65,Araldica Gavi DOCG La Luciana,https://www.i-d-s.com/dubai/araldica-gavi-docg-la-luciana-it1000.html,italy
7,13.75,Follador Prosecco DOC Treviso,https://www.i-d-s.com/dubai/follador-prosecco-doc-treviso-sw1007.html,italy
8,11.80,Ceradello Prosecco Spumante Brut,https://www.i-d-s.com/dubai/ceradello-prosecco-spumante-brut-sw1006.html,italy
9,16.10,Ruggeri Prosecco Argeo Brut,https://www.i-d-s.com/dubai/ruggeri-prosecco-argeo-brut-nv-sw1011.html,italy
10,14.25,Martini Asti Spumante,https://www.i-d-s.com/dubai/martini-asti-spumante-sw1012.html,italy
11,26.20,Bottega Prosecco Gold Brut,https://www.i-d-s.com/dubai/bottega-prosecco-gold-brut-sw1013.html,italy
0,25.20,"Alasia Rosé Brut, Alta Langa",https://www.i-d-s.com/dubai/alasia-ros-brut-alta-langa-sw1003.html,italy
1,26.95,Bottega Prosecco Brut Rosé,https://www.i-d-s.com/dubai/bottega-prosecco-brut-ros-sw1017.html,italy
2,14.75,Castello Vicchiomaggio San Jacopo Vin Santo,https://www.i-d-s.com/dubai/castello-vicchiomaggio-san-jacopo-vin-santo-dw1011.html,italy
3,23.80,Tenuta di Arceno Tuscany Chianti Classico,https://www.i-d-s.com/dubai/tenuta-di-arceno-tuscany-chianti-classico-it2012.html,italy
4,12.36,Cristina Ascheri Langhe Arneis DOC,https://www.i-d-s.com/dubai/cristina-ascheri-langhe-arneis-doc-it4036.html,italy
5,30.45,Vesevo Taurasi Ensis Docg,https://www.i-d-s.com/dubai/vesevo-taurasi-ensis-docg-it4021.html,italy
6,19.25,Cà Dei Frati 'I Frati' Lugana,https://www.i-d-s.com/dubai/c-dei-frati-i-frati-lugana-it4026.html,italy
7,9.00,Fontafredda Gavi Di Gavi,https://www.i-d-s.com/dubai/fontafredda-gavi-di-gavi-it4037.html,italy
8,30.65,La Giustiniana Gavi Di Gavi `Montessora`,https://www.i-d-s.com/dubai/la-giustiniana-gavi-di-gavi-montessora-it4038.html,italy
9,13.72,Fontafredda Briccotondo Dolcetto,https://www.i-d-s.com/dubai/fontafredda-briccotondo-dolcetto-it4042.html,italy
10,30.50,Mandrarossa Bertolino Soprano Grillo Wooden Box,https://www.i-d-s.com/dubai/mandrarossa-bertolino-soprano-grillo-wooden-box-it4072.html,italy
11,13.65,Mandrarossa Cartagho Nero D’Avola,https://www.i-d-s.com/dubai/mandrarossa-cartagho-nero-d-avola-it4081.html,italy
0,10.15,Fattoria Selvapiana Chianti Rufina,https://www.i-d-s.com/dubai/fattoria-selvapiana-chianti-rufina-it4099.html,italy
1,28.85,Felsina Berardenga Chianti Classico,https://www.i-d-s.com/dubai/felsina-berardenga-chianti-classico-it4108.html,italy
2,8.65,Alpha Zeta `G` Garganega,https://www.i-d-s.com/dubai/alpha-zeta-g-garganega-it4124.html,italy
3,7.25,Cantina Di Monteforte Soave Classico Superiore Montegrande,https://www.i-d-s.com/dubai/cantina-di-monteforte-soave-classico-superiore-montegrande-it4130.html,italy
4,9.30,Sartori Marzemino Villa Mura,https://www.i-d-s.com/dubai/sartori-marzemino-villa-mura-it4143.html,italy
5,4.70,Alpha Zeta `C` Corvina,https://www.i-d-s.com/dubai/alpha-zeta-c-corvina-it4145.html,italy
6,16.60,La Marca Prosecco,https://www.i-d-s.com/dubai/la-marca-prosecco-sw2035.html,italy
7,37.50,"Prunotto Barbera d’Alba, Piemonte",https://www.i-d-s.com/dubai/prunotto-barbera-d-alba-piemonte-it1078.html,italy
8,19.49,Fontanafredda Briccotondo Piemonte Barbera ,https://www.i-d-s.com/dubai/fontafredda-briccotondo-barbera-it4040.html,italy
9,77.65,"Tenuta Argiano, Brunello di Montalcino ",https://www.i-d-s.com/dubai/tenuta-argiano-brunello-di-montalcino-it1074.html,italy
10,52.40,"Castello di Monsanto, Chianti Classico DOCG Riserva",https://www.i-d-s.com/dubai/castello-di-monsanto-chianti-classico-docg-riserva-it1073.html,italy
11,47.15,"Grattamacco, Bolgheri Rosso",https://www.i-d-s.com/dubai/grattamacco-bolgheri-rosso-it1072.html,italy
0,60.90,"Barolo 'La Morra', Corino Giovanni di Corino Giuliano",https://www.i-d-s.com/dubai/barolo-la-morra-corino-giovanni-di-corino-giuliano-it1069.html,italy
1,44.95,"Bellavista, 'Alma’ Franciacorta Gran Cuvee Brut ,NV",https://www.i-d-s.com/dubai/bellavista-alma-franciacorta-gran-cuvee-brut-nv-sw4016.html,italy
2,15.55,"Santa Margherita, Chianti Classico DOCG",https://www.i-d-s.com/dubai/santa-margherita-chianti-classico-docg-it1076.html,italy
3,13.65,"Santa Margherita, Merlot IGT",https://www.i-d-s.com/dubai/santa-margherita-merlot-igt-it1075.html,italy
4,15.90,"Santa Margherita, Sparkling Rosè",https://www.i-d-s.com/dubai/santa-margherita-sparkling-ros-sw1051.html,italy
5,15.90,"Santa Margherita, Prosecco DOCG",https://www.i-d-s.com/dubai/santa-margherita-prosecco-docg-sw1050.html,italy
6,15.45,"Santa Margherita, Pinot Grigio Valdadige DOC ",https://www.i-d-s.com/dubai/santa-margherita-pinot-grigio-valdadige-doc-it1077.html,italy
7,22.60,"Contrada Monte Gorna "" Etna Rosso"" (Organic)",https://www.i-d-s.com/dubai/contrada-monte-gorna-etna-rosso-organic-it1071.html,italy
8,13.20,Mandrarossa Costadune Grillo,https://www.i-d-s.com/dubai/mandrarossa-costadune-grillo-it4066.html,italy
9,13.07,Allegrini Oasi Mantellina Lugana,https://www.i-d-s.com/dubai/allegrini-oasi-mantellina-lugana-it4025.html,italy
10,11.95,Cantine Belisario Verdicchio `Terre Di Valbona',https://www.i-d-s.com/dubai/cantine-belisario-verdicchio-terre-di-valbona-it4028.html,italy
11,19.25,Vesevo Greco Di Tufo Docg,https://www.i-d-s.com/dubai/vesevo-greco-di-tufo-docg-it4019.html,italy
0,31.00,"Poggio Al Tesoro, Alegrini Estates `Cassiopea` Bolgheri Rosato",https://www.i-d-s.com/dubai/poggio-al-tesoro-alegrini-estates-cassiopea-bolgheri-rosato-it4090.html,italy
1,8.60,Mandrarossa Casa Mia Alicante Syrah,https://www.i-d-s.com/dubai/mandrarossa-casa-mia-alicante-syrah-it4073.html,italy
2,39.75,"Allegrini Estates Rosso Di Montalcino, San Polo",https://www.i-d-s.com/dubai/allegrini-estates-rosso-di-montalcino-san-polo-it4105.html,italy
3,19.10,"Allegrini Estates Rubio, San Polo",https://www.i-d-s.com/dubai/allegrini-estates-rubio-san-polo-it4097.html,italy
4,10.50,Mediceo Chianti,https://www.i-d-s.com/dubai/mediceo-chianti-it4091.html,italy
5,11.60,Corte Giara Bardolino,https://www.i-d-s.com/dubai/corte-giara-bardolino-it4152.html,italy
6,11.80,Vigneti Del Salento I Muri Primitivo,https://www.i-d-s.com/dubai/vigneti-del-salento-i-muri-primitivo-it4055.html,italy
7,15.35,Cantine Belisario Lacrima Di Morro D'Alba,https://www.i-d-s.com/dubai/cantine-belisario-lacrima-di-morro-d-alba-it4031.html,italy
8,9.33,Antichi Poderi Jerzu Cannonau Bantu,https://www.i-d-s.com/dubai/antichi-poderi-jerzu-cannonau-bantu-it4061.html,italy
9,12.10,Alpha Zeta V` Valpolicella,https://www.i-d-s.com/dubai/alpha-zeta-v-valpolicella-it4151.html,italy
10,31.65,Pieropan Ruberpan` Valpolicella Superiore,https://www.i-d-s.com/dubai/pieropan-ruberpan-valpolicella-superiore-it4161.html,italy
11,13.45,Vigneto Del Vulture Aglianico Pipoli,https://www.i-d-s.com/dubai/vigneto-del-vulture-aglianico-pipoli-it4018.html,italy
0,13.80,"Purato Catarratto/Pinot Grigio, Sicily - Organic",https://www.i-d-s.com/dubai/purato-catarratto-pinot-grigio-sicily-organic-it1105.html,italy
1,16.25,"Poggiotondo,Organic Chianti",https://www.i-d-s.com/dubai/poggiotondo-organic-chianti-it1052.html,italy
2,12.75,"Ripa Delle Mandorle IGT Toscana Rosso, Vicchiomaggio",https://www.i-d-s.com/dubai/ripa-delle-mandorle-igt-toscana-rosso-vicchiomaggio-it1100.html,italy
3,37.55,Montresor Amarone della Valpolicella 'Satinato',https://www.i-d-s.com/dubai/montresor-amarone-della-valpolicella-satinato-it1029.html,italy
4,34.95,"La Prima Chianti Classico Riserva Docg, Castello Vicchiomaggio",https://www.i-d-s.com/dubai/la-prima-chianti-classico-riserva-docg-castello-vicchiomaggio-it1091.html,italy
5,19.95,"Chianti Classico Riserva Docg, Agostina Petri",https://www.i-d-s.com/dubai/chianti-classico-riserva-docg-agostina-petri-it1092.html,italy
6,11.65,San Jacope IGT Toscano Vermentino,https://www.i-d-s.com/dubai/san-jacope-igt-toscano-vermentino-it1093.html,italy
7,36.65,"Ripa Delle More Toscana IGT, Castello Vicchiomaggio",https://www.i-d-s.com/dubai/ripa-delle-more-toscana-igt-castello-vicchiomaggio-it1096.html,italy
8,8.40,Lambrusco Rosso Minini,https://www.i-d-s.com/dubai/lambrusco-rosso-minini-sw1102.html,italy
9,79.25,"Brunello Di Montalcino, San Polo, Tuscany",https://www.i-d-s.com/dubai/brunello-di-montalcino-san-polo-tuscany-it1062.html,italy
10,12.00,"Ripa Delle Mandorle IGT Toscana Bianco, Vicchiomaggio",https://www.i-d-s.com/dubai/ripa-delle-mandorle-igt-toscana-bianco-vicchiomaggio-it1097.html,italy
11,215.45,"FSM Castello Vicchiomaggio, Merlot Toscana IGT",https://www.i-d-s.com/dubai/fsm-castello-vicchiomaggio-merlot-toscana-igt-it1099.html,italy
0,20.45,Vicchiomaggio Vegan-Chianti Classico Riserva,https://www.i-d-s.com/dubai/vicchiomaggio-vegan-chianti-classico-riserva-it1101.html,italy
1,16.95,"Terre Antiche, Gavi di Gavi, Piemonte",https://www.i-d-s.com/dubai/terre-antiche-gavi-di-gavi-piemonte-it1001.html,italy
2,19.20,Ascheri Langhe Nebbiolo DOC San Giacomo,https://www.i-d-s.com/dubai/cristina-ascheri-langhe-arneis-doc-it1002.html,italy
3,13.00,Mandrarossa Viognier Le Sénie,https://www.i-d-s.com/dubai/mandrarossa-viognier-le-s-nie-it1004.html,italy
4,17.60,Contrada Monte San Nicolo Etna Bianco (Organic),https://www.i-d-s.com/dubai/etna-bianco-fondo-filara-organic-it1006.html,italy
5,15.85,"Antichi Poderi Jerzu ""Telavè"", Vermentino di Sardegna",https://www.i-d-s.com/dubai/antichi-poderi-jerzu-telav-vermentino-di-sardegna-it1007.html,italy
6,28.20,"Pieropan 'Calvarino', Soave Classico, Veneto",https://www.i-d-s.com/dubai/pieropan-calvarino-soave-classico-veneto-it1010.html,italy
7,13.35,Bertani Due Uve Bianco Pinot Grigio-Sauvignon IGT,https://www.i-d-s.com/dubai/bertani-due-uve-bianco-pinot-grigio-sauvignon-igt-it1013.html,italy
8,8.15,Fontana Candida Frascati Superiore DOCG,https://www.i-d-s.com/dubai/fontana-candida-frascati-superiore-docg-it1016.html,italy
9,27.70,Antinori San Giovanni della Sala Orvieto Classico Superiore,https://www.i-d-s.com/dubai/antinori-san-giovanni-della-sala-orvieto-classico-superiore-it1017.html,italy
10,8.00,La Maglia Rosa Pinot Grigio Blush Delle Venezie,https://www.i-d-s.com/dubai/la-maglia-rosa-pinot-grigio-blush-delle-venezie-it1049.html,italy
11,5.25,Rometta Sangiovese Rubicone IGT,https://www.i-d-s.com/dubai/rometta-sangiovese-rubicone-igt-it1022.html,italy
0,28.80,"Prunotto, Pian Romualdo, Barbera d'Alba No 3, Piedmont",https://www.i-d-s.com/dubai/prunotto-pian-romualdo-barbera-d-alba-no-3-piedmont-it1023.html,italy
1,28.40,"Prunotto, Occhetti Langhe, Nebbiolo, Piedmont",https://www.i-d-s.com/dubai/prunotto-occhetti-langhe-nebbiolo-piedmont-it1024.html,italy
2,32.60,Patrizi Barolo DOCG,https://www.i-d-s.com/dubai/patrizi-barolo-docg-it1026.html,italy
3,12.25,Mandrarossa Nero d'Avola Costadune,https://www.i-d-s.com/dubai/mandrarossa-nero-d-avola-costadune-it1030.html,italy
