,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
3,28.8,"Prunotto, Pian Romualdo, Barbera d'Alba No 3, Piedmont",https://www.i-d-s.com/dubai/prunotto-pian-romualdo-barbera-d-alba-no-3-piedmont-it1023.html,italy,https://www.vivino.com/FR/en/wines/1469739,3.8,Prunotto Pian Romualdo Barbera d'Alba 0,—,italy,barbera-dalba,4707,82,20 - 30 USD,90
4,26.75,"Antinori, Peppoli Chianti Classico DOCG",https://www.i-d-s.com/dubai/antinori-peppoli-chianti-classico-docg-it1037.html,italy,https://www.vivino.com/FR/en/wines/1472287,3.8,Antinori Pèppoli Chianti Classico 0,"19,88",italy,chianti-classico,58946,89,20 - 30 USD,90
5,8.55,"El Escoces Volante ""Manga Del Brujo"", Syrah/Tempranillo/Garnacha)",https://www.i-d-s.com/dubai/el-escoces-volante-manga-del-brujo-syrah-tempranillo-garnacha-sp4126.html,spain,https://www.vivino.com/FR/en/wines/2112689,3.8,El Escocés Volante Manga del Brujo 0,—,spain,calatayud,5313,67,0 - 10 USD,70
6,5.4,"Petit Pittacum, Mencia",https://www.i-d-s.com/dubai/petit-pittacum-mencia-sp4065.html,spain,https://www.vivino.com/FR/en/wines/4407921,3.8,Pittacum Mencía 0,—,spain,bierzo,9122,72,0 - 10 USD,80
7,5.65,"Bodegas Y Vinedos Valderiz ""Valdehermoso 9 Meses Tinta Del Pais""",https://www.i-d-s.com/dubai/bodegas-y-vinedos-valderiz-valdehermoso-9-meses-tinta-del-pais-sp4078.html,spain,https://www.vivino.com/FR/en/wines/162218996,3.8,Valderiz Valdehermoso 9 Meses 0,—,spain,ribera-del-duero,728,63,0 - 10 USD,70
8,5.5,Bodegas Juan Gil Blanco Moscatel Seco,https://www.i-d-s.com/dubai/bodegas-juan-gil-blanco-moscatel-seco-sp4161.html,spain,https://www.vivino.com/FR/en/wines/2980500,3.8,Juan Gil Moscatel Seco 0,—,spain,jumilla,4290,72,0 - 10 USD,80
9,14.2,Casa Rojo Mmm Macho Man Monastrell,https://www.i-d-s.com/dubai/casa-rojo-mmm-macho-man-monastrell-sp4167.html,spain,https://www.vivino.com/FR/en/wines/3687293,3.8,Casa Rojo MMM Macho Man 0,"26,35",spain,jumilla,16078,81,10 - 20 USD,90
10,27.7,"Bodegas Vegalfaro ""Los Altos Pago De Los Balagueses Organic ""(Syrah/Garnacha Tintorera)",https://www.i-d-s.com/dubai/bodegas-vegalfaro-los-altos-pago-de-los-balagueses-organic-syrah-garnacha-tintorera-sp4159.html,spain,https://www.vivino.com/FR/en/wines/158902859,3.8,Vegalfaro Pago de los Balagueses Garnacha Tintorera 0,—,spain,comunitat-valenciana,1313,73,20 - 30 USD,80
11,22.6,L'Expressió del Priorat,https://www.i-d-s.com/dubai/l-expressi-del-priorat-sp2017.html,spain,https://www.vivino.com/FR/en/wines/4544931,3.8,Mas la Mola L'Expressio del Priorat 0,—,spain,priorat,798,73,20 - 30 USD,80
0,9.6,Bodegas Navajas Rioja Tinto,https://www.i-d-s.com/dubai/bodegas-navajas-rioja-tinto-sp1014.html,spain,https://www.vivino.com/FR/en/wines/1471598,3.8,Navajas Rioja Crianza Tinto 0,"45,00",spain,rioja,12467,68,0 - 10 USD,70
1,11.75,Vins El Cep Gr5 Senders Negre De Terrer( Tempranillo/Cabernet/Merlot/Syrah),https://www.i-d-s.com/dubai/vins-el-cep-gr5-senders-negre-de-terrer-tempranillo-cabernet-merlot-syrah-sp4039.html,spain,https://www.vivino.com/FR/en/wines/168416369,3.8,Terrer de Pallars El Presumit del Pallars Syrah - Cabernet Sauvignon 0,—,spain,costers-del-segre,94,41,10 - 20 USD,50
2,8.85,"Les Cousins Marc &amp; Adrià ""L`Inconscient"", Priorat",https://www.i-d-s.com/dubai/les-cousins-marc-adri-l-inconscient-priorat-sp4044.html,spain,https://www.vivino.com/FR/en/wines/1676067,3.8,Les Cousins Marc \u0026 Adrià L'Inconscient 0,—,spain,priorat,9020,76,0 - 10 USD,80
3,14.55,"Pittacum Bierzo, Mencia",https://www.i-d-s.com/dubai/pittacum-bierzo-mencia-sp4066.html,spain,https://www.vivino.com/FR/en/wines/4407921,3.8,Pittacum Mencía 0,—,spain,bierzo,9122,70,10 - 20 USD,70
4,40.75,Litmus Red Pinot 2018,https://www.i-d-s.com/dubai/litmus-red-pinot-2018-gb4003.html,uk,https://www.vivino.com/FR/en/wines/164421075,0,Litmus Wines Red Pinot 2018 2018,—,united-kingdom,surrey,-,79,40 - 50 USD,80
0,14.15,12 Lunas Tinto,https://www.i-d-s.com/dubai/12-lunas-tinto-sp4119.html,spain,https://www.vivino.com/FR/en/wines/1556080,3.8,El Grillo y La Luna 12 Lunas Tinto 0,"11,90",spain,somontano,6023,56,10 - 20 USD,60
1,21.5,"Pazo San Mauro, Albariño, Rias Baixas",https://www.i-d-s.com/dubai/pazo-san-mauro-albari-o-rias-baixas-sp4140.html,spain,https://www.vivino.com/FR/en/wines/1837565,3.8,Pazo San Mauro Albariño 0,"18,90",spain,rias-baixas,10128,77,20 - 30 USD,80
2,10.6,"Alceno Syrah 50 Barricas, Monastrell/Syrah, Bodegas Alceño",https://www.i-d-s.com/dubai/alceno-syrah-50-barricas-monastrell-syrah-bodegas-alce-o-sp4164.html,spain,https://www.vivino.com/FR/en/wines/3177353,3.8,Alceño Premium 50 Barricas Syrah 0,"10,95",spain,jumilla,11056,57,10 - 20 USD,60
3,9,"Anna Blanc De Blancs, Codorníu Brut Reserva",https://www.i-d-s.com/dubai/anna-blanc-de-blancs-codorn-u-sw4028.html,spain,https://www.vivino.com/FR/en/wines/169848214,3.8,Anna de Codorniu Reserva Edición Limitada Blanc de Blancs Brut 0,—,spain,cava,54,49,0 - 10 USD,50
4,34.35,"Cvne Imperial Reserva, Rioja",https://www.i-d-s.com/dubai/cvne-imperial-reserva-rioja-sp4029.html,spain,https://www.vivino.com/FR/en/wines/1744966,3.8,Cune (CVNE) Reserva 0,"13,83",spain,rioja,37926,57,30 - 40 USD,60
5,8.15,"Vinyes Domenech ""Boig Per Tu"" (Grenache/Carignan)",https://www.i-d-s.com/dubai/vinyes-domenech-boig-per-tu-grenache-carignan-sp4052.html,spain,https://www.vivino.com/FR/en/wines/11860491,3.8,Vinyes Domenech Boig per Tu 0,—,spain,montsant,1306,72,0 - 10 USD,80
6,9.55,"Adegas Valminor ""Abade Do Couto"" El Rebelde ( Souzao/Caino Tinto/Alvarelhao)",https://www.i-d-s.com/dubai/adegas-valminor-abade-do-couto-souzao-caino-tinto-alvarelhao-sp4133.html,spain,https://www.vivino.com/FR/en/wines/162417468,3.8,Valmiñor Abade de Couto El Rebelde Tinto 0,—,spain,rias-baixas,137,64,0 - 10 USD,70
7,10.15,"CVNE, Monopole Unoaked Blanco Rioja",https://www.i-d-s.com/dubai/cvne-monopole-unoaked-blanco-rioja-sp1033.html,spain,https://www.vivino.com/FR/en/wines/3379523,3.8,Monopole Blanco Seco (Clasico) 0,—,spain,rioja,4709,54,10 - 20 USD,60
8,9.6,Bodega Navajas Rioja Rosado,https://www.i-d-s.com/dubai/bodega-navajas-rioja-rosado-sp1008.html,spain,https://www.vivino.com/FR/en/wines/3965173,3.8,Navajas Rioja Crianza Rosado 0,—,spain,rioja,710,70,0 - 10 USD,70
9,17.25,Campo Viejo Reserva,https://www.i-d-s.com/dubai/campo-viejo-reserva-sp1020.html,spain,https://www.vivino.com/FR/en/wines/1580052,3.8,Campo Viejo Reserva 0,"12,95",spain,rioja,79446,95,10 - 20 USD,100
10,42.6,"CVNE, Rioja Reserva Magnum (1.5L)",https://www.i-d-s.com/dubai/cvne-rioja-reserva-magnums-sp1026.html,spain,https://www.vivino.com/FR/en/wines/1744966,3.8,Cune (CVNE) Reserva 0,"13,83",spain,rioja,37926,48,40 - 50 USD,50
11,9.45,"Weingut Fred Loimer Kamptal Grüner Veltliner, Kamptal",https://www.i-d-s.com/dubai/weingut-fred-loimer-kamptal-gr-ner-veltliner-kamptal-at4012.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/2439175,3.8,Weingut Bründlmayer Grüner Veltliner Kamptal Terrassen 0,"41,10",austria,kamptal,5814,72,0 - 10 USD,80
0,11,Wiengut Diwald Luft &amp; Liebe Zweigelt,https://www.i-d-s.com/dubai/wiengut-diwald-luft-liebe-zweigelt-at4007.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/162272448,3.8,Diwald Luft \u0026 Liebe Zweigelt 0,"19,75",austria,donauland,90,72,10 - 20 USD,80
1,8.45,"Alpha Estate, Axia",https://www.i-d-s.com/dubai/alpha-estate-axia-gk4006.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/2042067,3.8,Alpha Estate (Κτήμα Αλφα) Axia Xinomavro - Syrah 0,"10,90",greece,florina,3456,50,0 - 10 USD,50
2,7.35,Quinta Do Ameal Vinho Verde,https://www.i-d-s.com/dubai/quinta-do-ameal-vinho-verde-pt4016.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/2099097,3.8,Quinta do Ameal Branco (Loureiro) 0,"8,24",portugal,vinho-verde,6018,68,0 - 10 USD,70
3,20.2,"Chateau Kardenakhi ""Saperavi"" qvevri Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-saperavi-qvevri-nagdi-marani-go1005.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/159635587,3.8,Kakhuri Gvinis Marani (Кахури Гвинис Марани) Qvevri Cabernet - Saperavi (კაბერნე - საფერავი) 0,—,georgia,kakheti,343,35,20 - 30 USD,40
4,19.5,Golan Heights Gamla Cabernet Merlot ,https://www.i-d-s.com/dubai/golan-heights-gamla-cabernet-merlot-il1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/11432297,3.8,Golan Heights Winery Gamla Cabernet Sauvignon - Merlot 0,"12,40",israel,galilee,1144,78,10 - 20 USD,80
5,20.49,Project B Sauvignon Blanc,https://www.i-d-s.com/dubai/project-b-sauvignon-blanc-ca1005.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/165412652,3.8,Bartier Bros. Project 'B' Sauvignon Blanc 0,—,canada,okanagan-valley,77,74,20 - 30 USD,80
6,13.15,Taylor's Fine Ruby Port,https://www.i-d-s.com/dubai/taylor-s-fine-ruby-port-fd4033.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1548660,3.8,Taylor's Fine Ruby Port 0,"17,00",portugal,porto,3506,96,10 - 20 USD,100
7,16.8,Alpha Estate Xinomavro Single Vineyard Hedgehog,https://www.i-d-s.com/dubai/alpha-estate-xinomavro-single-vineyard-hedgehog-gk1007.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/19322385,3.8,Alpha Estate (Κτήμα Αλφα) Xinomavro Hedgehog Vineyard 0,"14,90",greece,amyndeon,3499,69,10 - 20 USD,70
8,22.55,Teliani Valley Glekhuri Kisi Qvevri,https://www.i-d-s.com/dubai/teliani-valley-glekhuri-kisi-qvevri-go1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/7666752,3.8,Teliani Valley Glekhuri Kisi Qvevri 0,—,georgia,kakheti,584,97,20 - 30 USD,100
9,10.85,"Vinho Verde Loureiro/Alvarinho, Azevedo, Portugal",https://www.i-d-s.com/dubai/vinho-verde-loureiro-alvarinho-azevedo-portugal-pt1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/161350291,3.8,Quinta de Azevedo Azevedo Loureiro - Alvarinho 0,—,portugal,vinho-verde,2586,54,10 - 20 USD,60
10,8.1,Château Cavale Cuvée Saint-Michel (Organic) ,https://www.i-d-s.com/dubai/ch-teau-cavale-cuv-e-saint-michel-organic-fr4439.html,france,https://www.vivino.com/FR/en/wines/4826359,3.7,Vignoble Millaire Château Cavale Cuvée Saint Michel Bordeaux 0,—,france,bordeaux,1061,70,0 - 10 USD,70
11,19.8,"Château Castelbruck, 'Cuvée Bruyères', Margaux",https://www.i-d-s.com/dubai/ch-teau-castelbruck-cuv-e-bruy-res-margaux-fr4355.html,france,https://www.vivino.com/FR/en/wines/2830656,3.7,Château Tayac Cuvée Nicolas Margaux 0,"16,50",france,margaux,919,63,10 - 20 USD,70
0,4,"Château des Eyssards, Côtes de Bergerac Moelleux",https://www.i-d-s.com/dubai/ch-teau-des-eyssards-c-tes-de-bergerac-moelleux-dw4044.html,france,https://www.vivino.com/FR/en/wines/4792766,3.7,Château des Eyssards Côtes de Bergerac Sémillon - Muscadelle 0,—,france,cotes-de-bergerac,162,82,0 - 10 USD,90
1,33,Vranken Brut Nature VDC with Gift Box,https://www.i-d-s.com/dubai/vranken-brut-nature-vdc-with-gift-box-cp4019.html,france,https://www.vivino.com/FR/en/wines/155582683,3.7,Vranken Brut Nature Champagne 0,"37,90",france,champagne,616,71,30 - 40 USD,80
2,43.85,Maison Antoine Geoffroy Pouilly Fuisse,https://www.i-d-s.com/dubai/maison-antoine-geoffroy-pouilly-fuisse-fr1315.html,france,https://www.vivino.com/FR/en/wines/4885590,3.7,La Maison Bleue Charmoise Pouilly-Fuissé 0,—,france,pouilly-fuisse,270,60,40 - 50 USD,60
3,16.25,Cave de Turckheim Gewurztraminer Reserve,https://www.i-d-s.com/dubai/cave-de-turckheim-gewurztraminer-reserve-fr1310.html,france,https://www.vivino.com/FR/en/wines/4770208,3.7,Cave de Turckheim Resérve Gewürztraminer 0,—,france,alsace,627,78,10 - 20 USD,80
4,11.6,"M.Chapoutier, 'Belleruche' Côtes-du-Rhône Rouge",https://www.i-d-s.com/dubai/m-chapoutier-belleruche-c-tes-du-rh-ne-rouge-fr1277.html,france,https://www.vivino.com/FR/en/wines/1497268,3.7,M. Chapoutier Belleruche Côtes-du-Rhône 0,—,france,cotes-du-rhone,32478,89,10 - 20 USD,90
5,11.95,"M.Chapoutier, 'Belleruche' Côtes-du-Rhône Blanc",https://www.i-d-s.com/dubai/m-chapoutier-belleruche-c-tes-du-rh-ne-blanc-fr1270.html,france,https://www.vivino.com/FR/en/wines/1472731,3.7,M. Chapoutier Belleruche Côtes-du-Rhône Blanc 0,"10,40",france,cotes-du-rhone,10108,94,10 - 20 USD,100
6,18.3,"Domaine Trénel, Climat Fleurie 'La Madone' (Single Vineyard)",https://www.i-d-s.com/dubai/domaine-tr-nel-fleurie-la-madone-single-vineyard-fr1265.html,france,https://www.vivino.com/FR/en/wines/4833964,3.7,Jean-Marc Despres Domaine de la Madone Fleurie 0,—,france,fleurie,1222,46,10 - 20 USD,50
7,13.65,"Domaine Trénel, Beaujolais Organic "" Rouge""",https://www.i-d-s.com/dubai/domaine-tr-nel-beaujolais-organic-fr1264.html,france,https://www.vivino.com/FR/en/wines/3582444,3.7,Martine et Pierre Marie Chermette - Domaine du Vissoux Les Griottes Beaujolais Rouge 0,—,france,beaujolais,3999,43,10 - 20 USD,50
8,16.15,"Domaine Bila-Haut, 'Occultum Lapidem', Côtes-du-Roussillon Blanc",https://www.i-d-s.com/dubai/domaine-bila-haut-occultum-lapidem-c-tes-du-roussillon-blanc-fr1283.html,france,https://www.vivino.com/FR/en/wines/154838597,3.7,M. Chapoutier Domaine de Bila-Haut Occultum Lapidem Blanc 0,"15,70",france,cotes-du-roussillon-villages-latour-de-france,184,65,10 - 20 USD,70
9,15.45,"M.Chapoutier, Muscat de Beaumes-de-Venise",https://www.i-d-s.com/dubai/m-chapoutier-muscat-de-beaumes-de-venise-dw1007.html,france,https://www.vivino.com/FR/en/wines/4376382,3.7,M. Chapoutier Muscat de Beaumes-de-Venise 0,"20,52",france,muscat-de-beaumes-de-venice,496,95,10 - 20 USD,100
10,48.75,Vranken Brut Nature VDC Magnum 1.5L with Gift Box,https://www.i-d-s.com/dubai/vranken-brut-nature-vdc-magnum-1-5l-with-gift-box-cp4016.html,france,https://www.vivino.com/FR/en/wines/155582683,3.7,Vranken Brut Nature Champagne 0,"37,90",france,champagne,616,65,40 - 50 USD,70
11,19.7,"Gerard Betrand Banyuls, Languedoc-Roussillon",https://www.i-d-s.com/dubai/gerard-betrand-banyuls-languedoc-roussillon-fr2013.html,france,https://www.vivino.com/FR/en/wines/4736608,3.7,Gérard Bertrand Aigle Noir Chardonnay 0,—,france,languedoc-roussillon,1088,55,10 - 20 USD,60
0,6.65,"Château Des Eyssards, Bergerac Rouge Cuvée Prestige",https://www.i-d-s.com/dubai/ch-teau-des-eyssards-bergerac-rouge-cuv-e-prestige-fr4048.html,france,https://www.vivino.com/FR/en/wines/1833327,3.7,Château des Eyssards Cuvee Prestige Rouge 0,—,france,bergerac,1055,72,0 - 10 USD,80
1,6.55,Château La Piecelle Bordeaux Superieur,https://www.i-d-s.com/dubai/ch-teau-la-piecelle-bordeaux-superieur-fr4078.html,france,https://www.vivino.com/FR/en/wines/65092282,3.7,Château la Piecelle Bordeaux Supérieur 0,—,france,bordeaux-superieur,198,95,0 - 10 USD,100
2,18.5,"Clos De May, Haut-Médoc Magnum (1.5L)",https://www.i-d-s.com/dubai/clos-de-may-haut-m-doc-magnum-1-5l-fr4135.html,france,https://www.vivino.com/FR/en/wines/1882691,3.7,Clos de May Haut-Médoc 0,—,france,haut-medoc,732,75,10 - 20 USD,80
3,12.55,"Ferraton Père &amp; Fils Crozes-Hermitage Rouge ""Calendes"" Bio",https://www.i-d-s.com/dubai/ferraton-p-re-fils-crozes-hermitage-rouge-calendes-bio-fr4248.html,france,https://www.vivino.com/FR/en/wines/4432151,3.7,Ferraton Père \u0026 Fils Crozes-Hermitage La Matinière Rouge 0,"17,90",france,crozes-hermitage,3235,69,10 - 20 USD,70
4,22.58,"Chateau Feret Lambert Bordeaux Superieur, Magnum (1.5L)",https://www.i-d-s.com/dubai/chateau-feret-lambert-bordeaux-superieur-magnum-1-5l-fr1182.html,france,https://www.vivino.com/FR/en/wines/2337290,3.7,Château Féret-Lambert Costes du Château Féret-Lambert Bordeaux Supérieur 0,—,france,bordeaux-superieur,1173,60,20 - 30 USD,60
5,34.55,Paul Jaboulet Aine “Les Jalets” Crozes Hermitage “Blanc”,https://www.i-d-s.com/dubai/paul-jaboulet-aine-les-jalets-crozes-hermitage-blanc-fr1159.html,france,https://www.vivino.com/FR/en/wines/3429091,3.7,Paul Jaboulet Aîné Crozes Hermitage Les Jalets Blanc 0,"19,80",france,crozes-hermitage,1748,71,30 - 40 USD,80
6,13.95,Chateau Feret Lambert Bordeaux Superieur,https://www.i-d-s.com/dubai/chateau-feret-lambert-bordeaux-superieur-fr1181.html,france,https://www.vivino.com/FR/en/wines/2337290,3.7,Château Féret-Lambert Costes du Château Féret-Lambert Bordeaux Supérieur 0,—,france,bordeaux-superieur,1173,67,10 - 20 USD,70
7,15.35,"Chateau Cailleteau-Bergeron Hauts de Bergeron, Blaye Cotes de Bordeaux Blanc",https://www.i-d-s.com/dubai/chateau-cailleteau-bergeron-hauts-de-bergeron-blaye-cotes-de-bordeaux-blanc-fr2591.html,france,https://www.vivino.com/FR/en/wines/4817446,3.7,Château Cailleteau Bergeron Tradition Blaye Côtes de Bordeaux Blanc 0,—,france,blaye-cotes-de-bordeaux,317,81,10 - 20 USD,90
8,24.8,"Cave De Tain Crozes-Hermitage ""Sans Sulphites"" Exploration",https://www.i-d-s.com/dubai/cave-de-tain-crozes-hermitage-sans-sulphites-exploration-fr1219.html,france,https://www.vivino.com/FR/en/wines/158801846,3.7,Cave de Tain Exploration Crozes-Hermitage 0,—,france,crozes-hermitage,673,59,20 - 30 USD,60
9,14.5,Cave de Turckheim Gewurztraminer,https://www.i-d-s.com/dubai/cave-de-turckheim-gewurztraminer-fr1028.html,france,https://www.vivino.com/FR/en/wines/2112703,3.7,Cave de Turckheim Gewürztraminer 0,"9,90",france,alsace,3729,94,10 - 20 USD,100
10,15.6,Cave de Turckheim Riesling Vieilles Vignes,https://www.i-d-s.com/dubai/cave-de-turckheim-riesling-vieilles-vignes-fr1029.html,france,https://www.vivino.com/FR/en/wines/4740145,3.7,Cave de Turckheim Vieilles Vignes Riesling 0,"10,85",france,alsace,522,77,10 - 20 USD,80
11,19,"Baron Philippe de Rothschild, Mouton Cadet Reserve Graves Blanc",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-reserve-graves-blanc-fr1034.html,france,https://www.vivino.com/FR/en/wines/4743949,3.7,Baron Philippe de Rothschild Baronne Charlotte Graves Blanc 0,"13,05",france,graves,418,79,10 - 20 USD,80
0,9.08,Obsession Symphony-Peach,https://www.i-d-s.com/dubai/obsession-symphony-peach-us1093.html,usa,https://www.vivino.com/FR/en/wines/172705924,0,Ironstone Obsession Symphony - Peach 0,—,united-states,california,-,77,0 - 10 USD,80
1,16,"Château de Fontenille, Bordeaux Rouge",https://www.i-d-s.com/dubai/ch-teau-de-fontenille-bordeaux-rouge-fr1039.html,france,https://www.vivino.com/FR/en/wines/1578934,3.7,Château de Fontenille Bordeaux Rouge 0,"7,90",france,bordeaux,2199,96,10 - 20 USD,100
2,13.15,Chateau Haut-Bastor Les Grandes Vignes Bordeaux Moelleux Blanc,https://www.i-d-s.com/dubai/chateau-haut-bastor-les-grandes-vignes-bordeaux-moelleux-blanc-fr1221.html,france,https://www.vivino.com/FR/en/wines/157232740,3.7,Château Haut Bastor Les Grandes Vignes Bordeaux 0,—,france,bordeaux,62,83,10 - 20 USD,90
3,19.95,Louis Jadot Mâcon Villages Blanc,https://www.i-d-s.com/dubai/louis-jadot-m-con-villages-blanc-fr1061.html,france,https://www.vivino.com/FR/en/wines/1469024,3.7,Louis Jadot Mâcon-Villages Blanc 0,"15,40",france,macon-villages,9012,94,10 - 20 USD,100
4,22.8,"La Chablisienne Chablis ""La Pierrelée""",https://www.i-d-s.com/dubai/la-chablisienne-chablis-la-pierrel-e-fr1115.html,france,https://www.vivino.com/FR/en/wines/1468899,3.7,La Chablisienne Chablis 'La Pierrelée' 0,—,france,chablis,8901,92,20 - 30 USD,100
5,12.5,Domaine Pré Baron Touraine Sauvignon Blanc,https://www.i-d-s.com/dubai/domaine-pr-baron-touraine-sauvignon-blanc-fr1087.html,france,https://www.vivino.com/FR/en/wines/4052127,3.7,Domaine Pré Baron Vieilles Vignes Sauvignon Blanc 0,—,france,touraine,296,80,10 - 20 USD,80
6,3.8,Zuccardi Fuzion Chardonnay,https://www.i-d-s.com/dubai/zuccardi-fuzion-chardonnay-ag4004.html,argentina,https://www.vivino.com/FR/en/wines/158091131,3.7,Zuccardi Apelación Tupungato Chardonnay 0,—,argentina,tupungato,1265,66,0 - 10 USD,70
7,6.95,Zuccardi Valles Chardonnay,https://www.i-d-s.com/dubai/zuccardi-valles-chardonnay-ag4005.html,argentina,https://www.vivino.com/FR/en/wines/170650809,3.7,Zuccardi Valles Chardonnay 0,"12,95",argentina,valle-de-uco,50,96,0 - 10 USD,100
8,5.8,"Kaiken Terroirs Cafayate Torrontés, Cafayate",https://www.i-d-s.com/dubai/kaiken-terroirs-cafayate-torront-s-cafayate-ag4021.html,argentina,https://www.vivino.com/FR/en/wines/3657581,3.7,Kaiken Terroir Series Torrontes 0,"11,95",argentina,cafayate,2704,68,0 - 10 USD,70
