price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
19.60,Ascheri Langhe Nebbiolo DOC San Giacomo,https://www.i-d-s.com/dubai/cristina-ascheri-langhe-arneis-doc-it1002.html,italy,https://www.vivino.com/FR/en/wines/4735602,3.9,Ascheri Nebbiolo Langhe S. Giacomo 0,—,italy,langhe,1365,72,10 - 20 USD,80
21.20,"Nicola Bergaglio, Gavi di Gavi ""Vigneto Ciapon"" DOCG",https://www.i-d-s.com/dubai/nicola-bergaglio-gavi-di-gavi-vigneto-ciapon-docg-it1003.html,italy,https://www.vivino.com/FR/en/wines/77212780,4,Nicola Bergaglio Gavi del Comune di Gavi Rovereto 0,—,italy,gavi,2903,68,20 - 30 USD,70
13.65,Mandrarossa Viognier Le Sénie,https://www.i-d-s.com/dubai/mandrarossa-viognier-le-s-nie-it1004.html,italy,https://www.vivino.com/FR/en/wines/3148584,3.7,Mandrarossa Viognier Le Sénie 0,—,italy,sicilia,823,97,10 - 20 USD,100
22.15,Contrada Monte San Nicolo Etna Bianco Organic,https://www.i-d-s.com/dubai/etna-bianco-fondo-filara-organic-it1006.html,italy,https://www.vivino.com/FR/en/wines/165572812,3.8,Nicosia Contrada Monte San Nicolò Etna Bianco 0,14.9,italy,etna,140,80,20 - 30 USD,80
16.50,"Antichi Poderi Jerzu ""Telavè"", Vermentino di Sardegna",https://www.i-d-s.com/dubai/antichi-poderi-jerzu-telav-vermentino-di-sardegna-it1007.html,italy,https://www.vivino.com/FR/en/wines/3663215,3.5,Antichi Poderi Jerzu Telave' Vermentino di Sardegna 0,—,italy,vermentino-di-sardegna,631,92,10 - 20 USD,100
19.99,"Pieropan 'Calvarino', Soave Classico, Veneto",https://www.i-d-s.com/dubai/pieropan-calvarino-soave-classico-veneto-it1010.html,italy,https://www.vivino.com/FR/en/wines/3337101,3.9,Pieropan Calvarino Soave Classico 0,25.83,italy,soave-classico,11723,86,10 - 20 USD,90
13.60,Bertani Due Uve Bianco Pinot Grigio-Sauvignon IGT,https://www.i-d-s.com/dubai/bertani-due-uve-bianco-pinot-grigio-sauvignon-igt-it1013.html,italy,https://www.vivino.com/FR/en/wines/177418186,3.9,Bertani Velante Due Uve Pinot Grigio - Sauvignon Blanc 0,—,italy,veneto,167,74,10 - 20 USD,80
28.70,Antinori San Giovanni della Sala Orvieto Classico Superiore,https://www.i-d-s.com/dubai/antinori-san-giovanni-della-sala-orvieto-classico-superiore-it1017.html,italy,https://www.vivino.com/FR/en/wines/3191899,4,Antinori Castello della Sala San Giovanni della Sala Classico Superiore 0,21,italy,orvieto,9477,77,20 - 30 USD,80
8.20,La Maglia Rosa Pinot Grigio Blush Delle Venezie,https://www.i-d-s.com/dubai/la-maglia-rosa-pinot-grigio-blush-delle-venezie-it1049.html,italy,https://www.vivino.com/FR/en/wines/2282794,3.5,Maglia Rosa Blush Pinot Grigio delle Venzie 0,—,italy,della-venezie,99,80,0 - 10 USD,80
5.35,Rometta Sangiovese Rubicone IGT,https://www.i-d-s.com/dubai/rometta-sangiovese-rubicone-igt-it1022.html,italy,https://www.vivino.com/FR/en/wines/144166617,3.6,Rometta Sangiovese Rubicone 0,—,italy,rubicone,610,93,0 - 10 USD,100
34.00,"Prunotto, Pian Romualdo, Barbera d'Alba No 3, Piedmont",https://www.i-d-s.com/dubai/prunotto-pian-romualdo-barbera-d-alba-no-3-piedmont-it1023.html,italy,https://www.vivino.com/FR/en/wines/1469739,3.8,Prunotto Pian Romualdo Barbera d'Alba 0,23.5,italy,barbera-dalba,4939,82,30 - 40 USD,90
29.10,"Prunotto, Occhetti Langhe, Nebbiolo, Piedmont",https://www.i-d-s.com/dubai/prunotto-occhetti-langhe-nebbiolo-piedmont-it1024.html,italy,https://www.vivino.com/FR/en/wines/158603121,3.9,Prunotto Occhetti Langhe Nebbiolo 0,21.76,italy,langhe,5764,85,20 - 30 USD,90
33.30,Patrizi Barolo DOCG,https://www.i-d-s.com/dubai/patrizi-barolo-docg-it1026.html,italy,https://www.vivino.com/FR/en/wines/3090588,3.9,Patrizi Barolo 0,—,italy,barolo,2819,86,30 - 40 USD,90
13.30,Mandrarossa Nero d'Avola Costadune,https://www.i-d-s.com/dubai/mandrarossa-nero-d-avola-costadune-it1030.html,italy,https://www.vivino.com/FR/en/wines/3372050,3.6,Mandrarossa Costadune Nero d’Avola 0,10.87,italy,sicily,4464,69,10 - 20 USD,70
11.20,Planeta La Segreta Rosso IGT,https://www.i-d-s.com/dubai/planeta-la-segreta-rosso-igt-it1031.html,italy,https://www.vivino.com/FR/en/wines/1594857,3.5,Planeta La Segreta Il Rosso 0,9.94,italy,sicilia,17212,88,10 - 20 USD,90
27.75,"Antinori, Peppoli Chianti Classico DOCG",https://www.i-d-s.com/dubai/antinori-peppoli-chianti-classico-docg-it1037.html,italy,https://www.vivino.com/FR/en/wines/1472287,3.8,Antinori Pèppoli Chianti Classico 0,—,italy,chianti-classico,64238,89,20 - 30 USD,90
26.99,"Poggio al Tesoro, 'Il Seggio' Bolgheri, Tuscany",https://www.i-d-s.com/dubai/poggio-al-tesoro-il-seggio-bolgheri-tuscany-it1038.html,italy,https://www.vivino.com/FR/en/wines/154873868,4.1,Poggio Al Tesoro Bolgheri Il Seggio 0,27.94,italy,bolgheri,17650,64,20 - 30 USD,70
66.05,"Antinori, Marchese Chianti Classico Riserva DOCG",https://www.i-d-s.com/dubai/antinori-marchese-chianti-classico-riserva-docg-it1040.html,italy,https://www.vivino.com/FR/en/wines/2284661,4.2,Antinori Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 0,42.83,italy,chianti-classico,55496,71,60 - 70 USD,80
16.45,"Sartori ""Regolo"" Valpolicella Superiore Ripasso DOC",https://www.i-d-s.com/dubai/sartori-regolo-valpolicella-superiore-ripasso-doc-it1045.html,italy,https://www.vivino.com/FR/en/wines/2351417,3.9,Sartori di Verona Regolo Valpolicella Ripasso Superiore 0,13.86,italy,valpolicella-ripasso,9499,70,10 - 20 USD,70
104.60,Allegrini Amarone della Valpolicella Classico DOCG,https://www.i-d-s.com/dubai/allegrini-amarone-della-valpolicella-classico-docg-it1048.html,italy,https://www.vivino.com/FR/en/wines/1723424,4.3,Allegrini Amarone della Valpolicella Classico 0,—,italy,amarone-della-valpolicella-classico,31093,95,>100 USD,100
9.90,Bodegas Navajas Rioja Blanco,https://www.i-d-s.com/dubai/bodegas-navajas-rioja-blanco-sp1000.html,spain,https://www.vivino.com/FR/en/wines/2066074,3.5,Bodegas Marqués de Cáceres Blanco Viura 0,—,spain,rioja,9429,55,0 - 10 USD,60
12.70,La Miranda de Secastilla Garnacha Blanca,https://www.i-d-s.com/dubai/la-miranda-de-secastilla-garnacha-blanca-sp1006.html,spain,https://www.vivino.com/FR/en/wines/14896053,3.7,Viñas del Vero La Miranda de Secastilla Garnacha Blanca Somontano 0,—,spain,somontano,1684,75,10 - 20 USD,80
9.60,Bodega Navajas Rioja Rosado,https://www.i-d-s.com/dubai/bodega-navajas-rioja-rosado-sp1008.html,spain,-,-,-,-,-,-,-,0,0 - 10 USD,0
21.05,Merum Priorati 'INICI' Priorat,https://www.i-d-s.com/dubai/merum-priorati-ardiles-priorat-sp1011.html,spain,https://www.vivino.com/FR/en/wines/28670035,4.1,Merum Priorati Inici 0,32.95,spain,priorat,6686,81,20 - 30 USD,90
9.60,Bodegas Navajas Rioja Tinto,https://www.i-d-s.com/dubai/bodegas-navajas-rioja-tinto-sp1014.html,spain,https://www.vivino.com/FR/en/wines/1471598,3.8,Navajas Rioja Crianza Tinto 0,—,spain,rioja,13424,68,0 - 10 USD,70
11.80,CVNE Rioja Crianza,https://www.i-d-s.com/dubai/cvne-rioja-crianza-sp1019.html,spain,https://www.vivino.com/FR/en/wines/1515819,3.6,Cune (CVNE) Crianza 0,—,spain,rioja,80854,62,10 - 20 USD,70
18.00,Campo Viejo Reserva,https://www.i-d-s.com/dubai/campo-viejo-reserva-sp1020.html,spain,https://www.vivino.com/FR/en/wines/1580052,3.8,Campo Viejo Reserva 0,12.95,spain,rioja,83142,95,10 - 20 USD,100
17.35,Campo Viejo Rioja Gran Reserva,https://www.i-d-s.com/dubai/campo-viejo-rioja-gran-reserva-sp1023.html,spain,https://www.vivino.com/FR/en/wines/1527459,3.9,Campo Viejo Gran Reserva 0,—,spain,rioja,37373,86,10 - 20 USD,90
23.85,CVNE Rioja Gran Reserva,https://www.i-d-s.com/dubai/cvne-rioja-gran-reserva-sp1024.html,spain,https://www.vivino.com/FR/en/wines/1737193,4,Cune (CVNE) Gran Reserva 0,—,spain,rioja,24472,69,20 - 30 USD,70
43.55,"CVNE, Rioja Reserva Magnum",https://www.i-d-s.com/dubai/cvne-rioja-reserva-magnums-sp1026.html,spain,https://www.vivino.com/FR/en/wines/1744966,3.8,Cune (CVNE) Reserva 0,29.95,spain,rioja,39496,55,40 - 50 USD,60
20.05,L'Atzar Priorat,https://www.i-d-s.com/dubai/l-atzar-priorat-sp1050.html,spain,https://www.vivino.com/FR/en/wines/16204799,3.8,Mas la Mola L'Atzar Priorat 0,—,spain,priorat,707,68,20 - 30 USD,70
53.55,"Bodegas Bejamin de Rothschild &amp; Vega Sicilia, Macan Classico 2020",https://www.i-d-s.com/dubai/bodegas-bejamin-de-rothschild-vega-sicilia-macan-classico-2020-sp1059.html,spain,https://www.vivino.com/FR/en/wines/162896700,4.3,Benjamin de Rothschild - Vega Sicilia Macán Clásico 2020 2020,51.95,spain,rioja,893,80,50 - 60 USD,80
20.99,L'Expressió del Priorat,https://www.i-d-s.com/dubai/l-expressi-del-priorat-sp2017.html,spain,https://www.vivino.com/FR/en/wines/4544931,3.8,Mas la Mola L'Expressio del Priorat 0,—,spain,priorat,826,73,20 - 30 USD,80
17.20,Torroxal Albariño,https://www.i-d-s.com/dubai/torroxal-albari-o-sp2024.html,spain,https://www.vivino.com/FR/en/wines/1823199,3.7,Valmiñor Torroxal Albariño 0,—,spain,rias-baixas,2041,76,10 - 20 USD,80
40.45,Marques De Murrieta 'Capellania'&nbsp; Blanco Reserva,https://www.i-d-s.com/dubai/marques-de-murrieta-capellania-reserva-sp4002.html,spain,https://www.vivino.com/FR/en/wines/1536248,4.1,Marqués de Murrieta Capellanía Reserva 0,85.95,spain,rioja,8434,77,40 - 50 USD,80
31.45,"Cvne Imperial Reserva, Rioja",https://www.i-d-s.com/dubai/cvne-imperial-reserva-rioja-sp4029.html,spain,https://www.vivino.com/FR/en/wines/1744966,3.8,Cune (CVNE) Reserva 0,29.95,spain,rioja,39496,57,30 - 40 USD,60
44.99,"Vinícola Real 200 Monjes, Rioja",https://www.i-d-s.com/dubai/vin-cola-real-200-monjes-rioja-sp4030.html,spain,https://www.vivino.com/FR/en/wines/1501700,4.3,Vinícola Real 200 Monges Rioja Reserva 0,—,spain,rioja,10928,82,40 - 50 USD,90
47.25,"Shaya Habis Verdejo , Rueda",https://www.i-d-s.com/dubai/shaya-habis-verdejo-rueda-sp4060.html,spain,https://www.vivino.com/FR/en/wines/168742630,4.2,Shaya Vidilla Verdejo Ecológico 0,—,spain,rueda,1006,57,40 - 50 USD,60
44.05,Ossian Viñas Viejas Vedejo,https://www.i-d-s.com/dubai/ossian-vi-as-viejas-vedejo-sp4061.html,spain,https://www.vivino.com/FR/en/wines/156349542,4.2,Ossian Viñas Viejas Verdejo 0,41.95,spain,castilla-and-leon,10925,95,40 - 50 USD,100
13.15,Viña Romana Winner Premium Crianza (Juan Garcia/Bruña),https://www.i-d-s.com/dubai/vi-a-romana-winner-premium-crianza-juan-garcia-bru-a-sp4063.html,spain,https://www.vivino.com/FR/en/wines/160880902,3.8,Viña Romana Winner Premium 0,—,spain,arribes,31,66,10 - 20 USD,70
6.99,"Bodega Cuatro Pizarras De Otero, Mencia",https://www.i-d-s.com/dubai/bodega-cuatro-pizarras-de-otero-mencia-sp4064.html,spain,https://www.vivino.com/FR/en/wines/4734545,3.5,Cuatro Pasos Pizarras de Otero Mencia 0,—,spain,bierzo,3607,79,0 - 10 USD,80
8.99,Martín Codax Cuatro Pasos Mencia,https://www.i-d-s.com/dubai/mart-n-codax-cuatro-pasos-mencia-sp4073.html,spain,https://www.vivino.com/FR/en/wines/153104759,4.3,Cuatro Pasos Martin Sarmiento Mencia 0,—,spain,bierzo,196,54,0 - 10 USD,60
9.99,"Baltasar Gracián Blanco De Hielo, Macebeo, Baltasar Gracián",https://www.i-d-s.com/dubai/baltasar-graci-n-blanco-de-hielo-macebeo-baltasar-graci-n-sp4124.html,spain,https://www.vivino.com/FR/en/wines/4748296,3.7,Baltasar Gracián Blanco de Hielo 0,—,spain,calatayud,534,71,0 - 10 USD,80
12.99,Adegas Valminor'Davila O Rasal (Albarino/Loureiro/Treixadura),https://www.i-d-s.com/dubai/adegas-valminor-davila-o-rasal-albarino-loureiro-treixadura-sp4136.html,spain,https://www.vivino.com/FR/en/wines/5714731,0,Enolegs D3 Bote Llas Albariño Treixadura Loureiro 0,—,spain,rias-baixas,17011,50,10 - 20 USD,50
7.45,Bobal De San Juan Tinto,https://www.i-d-s.com/dubai/bobal-de-san-juan-tinto-sp4153.html,spain,https://www.vivino.com/FR/en/wines/2801074,3.5,Bobal de San Juan Bobal Old Vines (Viñas Viejas) 0,—,spain,utiel-requena,10575,55,0 - 10 USD,60
6.40,"Alceno Syrah 50 Barricas, Monastrell/Syrah, Bodegas Alceño",https://www.i-d-s.com/dubai/alceno-syrah-50-barricas-monastrell-syrah-bodegas-alce-o-sp4164.html,spain,https://www.vivino.com/FR/en/wines/3177353,3.8,Alceño Premium 50 Barricas Syrah 0,10.95,spain,jumilla,11183,57,0 - 10 USD,60
10.55,"Freixenet, Cordon Negro Brut",https://www.i-d-s.com/dubai/freixenet-cordon-negro-brut-sw1019.html,spain,https://www.vivino.com/FR/en/wines/1474180,3.6,Freixenet Cava Cordón Negro Brut 0,—,spain,cava,19210,84,10 - 20 USD,90
10.15,Campo Viejo Cava Brut Reserva,https://www.i-d-s.com/dubai/campo-viejo-cava-brut-reserva-sw1020.html,spain,-,-,-,-,-,-,-,0,10 - 20 USD,0
9.99,Raimat Nature Brut Chardonnay/Xarelo,https://www.i-d-s.com/dubai/raimat-nature-brut-chardonnay-xarelo-sw4029.html,spain,https://www.vivino.com/FR/en/wines/1751032,3.5,Raimat Cava Chardonnay - Xarel-lo Brut Nature 0,16.43,spain,cava,1514,60,0 - 10 USD,60
12.50,Château Ksara Blanc de Blancs,https://www.i-d-s.com/dubai/ch-teau-ksara-blanc-de-blancs-lb1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1537287,3.7,Château Ksara Blanc De Blancs 0,13.75,lebanon,bekaa-valley,5089,97,10 - 20 USD,100
10.50,Château Ksara Sunset Rosé,https://www.i-d-s.com/dubai/ch-teau-ksara-sunset-ros-lb1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4093102,3.7,Château Ksara Sunset Rosé 0,13.95,lebanon,bekaa-valley,2207,96,10 - 20 USD,100
16.35,lxsir Altitudes Red,https://www.i-d-s.com/dubai/lxsir-altitudes-red-lb1003.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/2389183,3.9,Ixsir Altitudes Red 0,19.95,lebanon,mount-lebanon,10023,90,10 - 20 USD,90
15.45,Kamitaka Fukushu Tensen 3 Year Old Chozo Shochu,https://www.i-d-s.com/dubai/kamitaka-fukushu-tensen-3-year-old-chozo-shochu-js1008.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4656558,4.2,Castagner Torba Nera 3 Year Old Grappa 0,—,italy,veneto,36,46,10 - 20 USD,50
37.80,Kamitaka Daiginjo 35,https://www.i-d-s.com/dubai/kamitaka-daiginjo-35-js1009.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1877959,0,Marqués de Riscal Rioja Reserva 1935 1935,—,spain,rioja,-,33,30 - 40 USD,40
21.45,Asahara Biwanosasanami Junmai Ginjo Matsu,https://www.i-d-s.com/dubai/asahara-biwanosasanami-junmai-ginjo-matsu-js1012.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/8618291,0,Cave de Asahara Koikoi Junmai Ginjo 0,—,italy,campania,844,64,20 - 30 USD,70
61.00,Ikomahouzan Junmai Daiginjo,https://www.i-d-s.com/dubai/ikomahouzan-junmai-daiginjo-js1016.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/147941398,4.3,39 Junmai Daiginjo Sake 0,—,japan,yamanashi-ken,2742,62,60 - 70 USD,70
24.45,L.A Cetto Reserve Cabernet Sauvignon,https://www.i-d-s.com/dubai/l-a-cetto-reserve-cabernet-sauvignon-mx1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1481711,3.5,Bisquertt Family Vineyards La Joya Reserve Cabernet Sauvignon 0,—,chile,colchagua-valley,2547,63,20 - 30 USD,70
24.45,L.A Cetto Nebbiolo,https://www.i-d-s.com/dubai/l-a-cetto-nebbiolo-mx1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1627998,3.8,La Cetto Barrel Aged Private Reserve Nebbiolo 0,—,-,-,188,52,20 - 30 USD,60
22.99,L.A Cetto Reserve Chardonnay,https://www.i-d-s.com/dubai/l-a-cetto-reserve-chardonnay-mx1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/15867946,3.3,La Croisade Réserve Chardonnay 0,—,france,vin-de-pays-doc,2048,77,20 - 30 USD,80
13.05,Grover Art Collection Viognier 2020,https://www.i-d-s.com/dubai/grover-art-collection-viognier-2020-in4000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4903821,3.4,Grover Zampa Art Collection Viognier 0,—,india,bangalore,273,86,10 - 20 USD,90
14.25,Grover Art Collection Cabernet Shiraz  2020,https://www.i-d-s.com/dubai/grover-art-collection-cabernet-shiraz-2020-in4001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/166182861,3.2,Grover Zampa Art Collection Cabernet - Shiraz 2020 2020,—,india,bangalore,27,88,10 - 20 USD,90
15.05,Grover La Reserve 2018,https://www.i-d-s.com/dubai/grover-la-reserve-2018-in4002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4903828,3.5,Grover Zampa La Réserve 0,86.95,india,bangalore,2497,75,10 - 20 USD,80
13.65,Sula Sauvignon Blanc,https://www.i-d-s.com/dubai/sula-sauvignon-blanc-in1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/26089284,3.4,Sula Vineyards Jewel Of Nasik Sauvignon Blanc 0,—,india,nashik,1645,60,10 - 20 USD,60
13.65,Sula Chenin Blanc Reserve,https://www.i-d-s.com/dubai/sula-chenin-blanc-reserve-in1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/144358786,4.4,Sula Vineyards Reserve Chenin Blanc 0,—,india,nashik,120,58,10 - 20 USD,60
14.70,Sula Shiraz,https://www.i-d-s.com/dubai/sula-shiraz-in1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1664215,3.1,Sula Vineyards Shiraz - Cabernet 0,—,india,nashik,2775,49,10 - 20 USD,50
32.35,"Argyros, Visanto Mezzo 4 Year Old",https://www.i-d-s.com/dubai/argyros-visanto-mezzo-4-year-old-dw4022.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/164942914,4.1,Taylor's 10 Year Old Tawny Port 0,38.4,portugal,porto,14342,42,30 - 40 USD,50
22.45,"Chateau Kardenakhi ""Saperavi"" qvevri Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-saperavi-qvevri-nagdi-marani-go1005.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/159635587,3.8,Kakhuri Gvinis Marani (Кахури Гвинис Марани) Qvevri Cabernet - Saperavi (კაბერნე - საფერავი) 0,—,georgia,kakheti,448,35,20 - 30 USD,40
21.45,"Chateau Kardenakhi ""Tsarapi"" qvevri 2016 Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-tsarapi-qvevri-2016-nagdi-marani-go1006.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/147705001,4,ნაგდი მარანი (Nagdi Marani) ცარაპი ქვერი ქარვა მშრალი (Tsarapi Qveri Amber Dry) 0,—,georgia,kakheti,169,36,20 - 30 USD,40
15.75,Golan Heights Gamla Cabernet Merlot ,https://www.i-d-s.com/dubai/golan-heights-gamla-cabernet-merlot-il1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/11432297,3.8,Golan Heights Winery Gamla Cabernet Sauvignon - Merlot 0,18.95,israel,galilee,1209,78,10 - 20 USD,80
15.70,Sepp Moser Grüner Veltliner Organic,https://www.i-d-s.com/dubai/sepp-moser-gr-ner-veltliner-organic-at1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/156392677,3.7,Sepp Moser Classic Style Organic Grüner Veltliner 0,—,austria,niederosterreich,1272,65,10 - 20 USD,70
13.35,Alpha Estate Malagouzia Single Vineyard Turtles,https://www.i-d-s.com/dubai/alpha-estate-malagouzia-single-vineyard-turtles-gk1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/8250877,4,Alpha Estate (Κτήμα Αλφα) Malagouzia Turtles Vineyard 0,—,greece,florina,9930,71,10 - 20 USD,80
17.75,Alpha Estate Xinomavro Single Vineyard Hedgehog,https://www.i-d-s.com/dubai/alpha-estate-xinomavro-single-vineyard-hedgehog-gk1007.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/19322385,3.8,Alpha Estate (Κτήμα Αλφα) Xinomavro Hedgehog Vineyard 0,15.9,greece,amyndeon,3877,69,10 - 20 USD,70
21.55,Ktima Gerovassiliou Malagousia,https://www.i-d-s.com/dubai/ktima-gerovassiliou-malagousia-gk1009.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4883522,4.2,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) Malagousia Single Vineyard 0,—,greece,epanomi,15262,60,20 - 30 USD,60
18.90,Ktima Gerovassiliou White,https://www.i-d-s.com/dubai/ktima-gerovassiliou-white-gk1010.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/9428832,4,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) White 0,—,greece,epanomi,7154,68,10 - 20 USD,70
29.15,Ktima Gerovassiliou AVATON,https://www.i-d-s.com/dubai/ktima-gerovassiliou-avaton-gk1012.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1470058,4.1,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) Avaton 0,—,greece,epanomi,5481,68,20 - 30 USD,70
14.90,Teliani Valley Saperavi,https://www.i-d-s.com/dubai/teliani-valley-saperavi-go1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/3956819,3.5,Teliani Valley Saperavi 0,—,georgia,kakheti,6750,96,10 - 20 USD,100
24.35,Teliani Valley Glekhuri Kisiskhevi Saperavi Qvevri,https://www.i-d-s.com/dubai/teliani-valley-glekhuri-kisiskhevi-saperavi-qvevri-go1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/147680482,4,Teliani Valley Glekhuri Kisiskhevi Saperavi Qvevri 0,—,georgia,kakheti,1396,98,20 - 30 USD,100
29.10,"Grace Koshu Kayagatake, Grace Winery, Yamanashi",https://www.i-d-s.com/dubai/grace-koshu-kayagatake-grace-winery-yamanashi-jp1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/3542812,3.6,Grace Gris de Koshu 0,—,japan,yamanashi-ken,2839,38,20 - 30 USD,40
35.40,"Grace Koshu Private Reserve, Grace Winery Grace Yamanashi",https://www.i-d-s.com/dubai/grace-koshu-private-reserve-grace-winery-grace-yamanashi-jp1001.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4910969,3.7,Grace Toriibira Vineyard Koshu Private Reserve 0,—,japan,yamanashi-ken,874,53,30 - 40 USD,60
