,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price bucket,confidence bucket
0,31.6,Château Vieux Guinot La Petite Chapelle Saint-Emilion Grand Cru,https://www.i-d-s.com/dubai/ch-teau-vieux-guinot-la-petite-chapelle-saint-emilion-grand-cru-fr1175.html,france,https://www.vivino.com/FR/en/wines/155818729,4.2,Vignobles Rollet Château Vieux Guinot La Petite Chapelle Saint-Émilion Grand Cru 0,—,france,st-emilion-grand-cru,774,86,less than 40 USD,90
1,10.6,"Kaiken Clásico, Mendoza Cabernet Sauvignon",https://www.i-d-s.com/dubai/kaiken-cl-sico-mendoza-cabernet-sauvignon-ag1010.html,argentina,https://www.vivino.com/FR/en/wines/173090143,0,Kaiken Clásico Cabernet Sauvignon 0,—,argentina,mendoza,-,86,less than 20 USD,90
2,8.3,"Casillero Del Diablo, Cabernet Sauvignon",https://www.i-d-s.com/dubai/casillero-del-diablo-cabernet-sauvignon-ch1015.html,chile,https://www.vivino.com/FR/en/wines/1471290,3.5,Casillero del Diablo Cabernet Sauvignon (Reserva) 0,11.2,chile,central-valley,161108,86,less than 10 USD,90
3,8.5,J. Baumer Riesling QBA,https://www.i-d-s.com/dubai/j-baumer-riesling-qba-ge1001.html,germany,https://www.vivino.com/FR/en/wines/1520604,3.8,J. Bäumer Riesling 0,—,germany,rheingau,3902,86,less than 10 USD,90
4,23,"Pieropan 'Calvarino', Soave Classico, Veneto",https://www.i-d-s.com/dubai/pieropan-calvarino-soave-classico-veneto-it1010.html,italy,https://www.vivino.com/FR/en/wines/3337101,3.9,Pieropan Calvarino Soave Classico 0,26.19,italy,soave-classico,9383,86,less than 30 USD,90
5,32.6,Patrizi Barolo DOCG,https://www.i-d-s.com/dubai/patrizi-barolo-docg-it1026.html,italy,https://www.vivino.com/FR/en/wines/3090588,3.9,Patrizi Barolo 0,—,italy,barolo,2566,86,less than 40 USD,90
6,10.7,"Viñas Del Regajal ""Las Retamas Del Regaja",https://www.i-d-s.com/dubai/vi-as-del-regajal-las-retamas-del-regaja-sp4173.html,spain,https://www.vivino.com/FR/en/wines/3148282,3.6,El Regajal Las Retamas del Regajal 0,—,spain,comunidad-de-madrid,2434,86,less than 20 USD,90
7,16.85,Campo Viejo Rioja Gran Reserva,https://www.i-d-s.com/dubai/campo-viejo-rioja-gran-reserva-sp1023.html,spain,https://www.vivino.com/FR/en/wines/1527459,3.9,Campo Viejo Gran Reserva 0,—,spain,rioja,34528,86,less than 20 USD,90
8,8.85,Calusari Pinot Grigio,https://www.i-d-s.com/dubai/calusari-pinot-grigio-ro1000.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/3130030,3.7,Călușari Pinot Grigio 0,—,romania,recas,1891,86,less than 10 USD,90
9,81.45,"Miraval, Côtes de Provence Rosé, Magnum",https://www.i-d-s.com/dubai/miraval-c-tes-de-provence-ros-magnum-fr4423.html,france,https://www.vivino.com/FR/en/wines/8902172,4,Miraval Côtes de Provence Rosé 0,18.9,france,cotes-de-provence,49891,87,less than 90 USD,90
10,38.95,"Domaine Laroche, Chablis 1er Cru `Les Vaudevey`",https://www.i-d-s.com/dubai/domaine-laroche-chablis-1er-cru-les-vaudevey-fr4186.html,france,https://www.vivino.com/FR/en/wines/1597743,4.1,Domaine Laroche Chablis Premier Cru 'Les Vaudevey' 0,—,france,chablis-premier-cru,4095,87,less than 40 USD,90
11,27.3,Domaine Millet Sancerre Blanc,https://www.i-d-s.com/dubai/catalog/product/view/id/12598/s/domaine-millet-sancerre-blanc-fr1166/category/483/,france,https://www.vivino.com/FR/en/wines/1501008,3.9,Domaine Franck Millet Sancerre Blanc 0,—,france,sancerre,3620,87,less than 30 USD,90
0,16.7,Chateau Lassalle Le Pigeonnier Graves Bordeaux,https://www.i-d-s.com/dubai/chateau-lassalle-le-pigeonnier-graves-bordeaux-fr1177.html,france,https://www.vivino.com/FR/en/wines/170888827,3.7,Château Lassalle Le Pigeonnier Graves 0,—,france,graves,26,87,less than 20 USD,90
1,10.05,L’Ormarine Duc de Morny Picpoul de Pinet,https://www.i-d-s.com/dubai/l-ormarine-duc-de-morny-picpoul-de-pinet-fr1008.html,france,https://www.vivino.com/FR/en/wines/4686132,3.9,Cave de l'Ormarine Duc de Morny Picpoul de Pinet 0,—,france,picpoul-de-pinet,2146,87,less than 20 USD,90
2,34.8,Chante Cigale Châteauneuf -du- Pape Blanc,https://www.i-d-s.com/dubai/chante-cigale-ch-teauneuf-du-pape-blanc-fr1102.html,france,https://www.vivino.com/FR/en/wines/4347906,3.9,Domaine Chante Cigale Châteauneuf-du-Pape Blanc 0,28,france,chateauneuf-du-pape,1240,87,less than 40 USD,90
3,30.1,Penfolds Bin 2 Shiraz Mataro&nbsp; ,https://www.i-d-s.com/dubai/penfolds-bin-2-shiraz-mataro-au2039.html,australia,https://www.vivino.com/FR/en/wines/1649793,3.8,Penfolds Bin 2 Shiraz - Mataro 0,39.58,australia,south-australia,13793,87,less than 40 USD,90
4,17.75,Mount Langi Cliff Edge Shiraz,https://www.i-d-s.com/dubai/mount-langhi-cliff-edge-shiraz-au1023.html,australia,https://www.vivino.com/FR/en/wines/2947682,3.9,Mount Langi Ghiran Cliff Edge Shiraz 0,—,australia,grampians,3155,87,less than 20 USD,90
5,12.5,Penfolds Koonunga Hill Shiraz Cabernet Sauvignon,https://www.i-d-s.com/dubai/penfolds-koonunga-hill-shiraz-cabernet-sauvignon-au1042.html,australia,https://www.vivino.com/FR/en/wines/1471367,3.6,Penfolds Koonunga Hill Shiraz - Cabernet 0,14.6,australia,south-australia,51898,87,less than 20 USD,90
6,27.75,Weingut Knipser Kalkmergel Spätburgunder Trocken QBA,https://www.i-d-s.com/dubai/weingut-knipser-kalkmergel-sp-tburgunder-trocken-qba-ge1007.html,germany,https://www.vivino.com/FR/en/wines/160384409,4,Knipser Kalkmergel Spätburgunder Trocken 0,—,germany,pfalz,97,87,less than 30 USD,90
7,15.35,Cantine Belisario Lacrima Di Morro D'Alba,https://www.i-d-s.com/dubai/cantine-belisario-lacrima-di-morro-d-alba-it4031.html,italy,https://www.vivino.com/FR/en/wines/9530620,3.5,Belisario Lacrima di Morro d'Alba 0,—,italy,lacrima-di-morro-dalba,596,87,less than 20 USD,90
8,37.55,Montresor Amarone della Valpolicella 'Satinato',https://www.i-d-s.com/dubai/montresor-amarone-della-valpolicella-satinato-it1029.html,italy,https://www.vivino.com/FR/en/wines/1485123,4.2,Montresor Amarone della Valpolicella 0,—,italy,amarone-della-valpolicella,13014,87,less than 40 USD,90
9,27.35,"M.Chapoutier, Saint-Joseph 'Deschants' Rouge",https://www.i-d-s.com/dubai/m-chapoutier-saint-joseph-deschants-rouge-fr1273.html,france,https://www.vivino.com/FR/en/wines/1497950,3.8,M. Chapoutier Saint-Joseph Deschants 0,—,france,saint-joseph,4821,88,less than 30 USD,90
10,25.4,Domaine Laroche Chablis St-Martin,https://www.i-d-s.com/dubai/domaine-laroche-chablis-st-martin-fr4183.html,france,https://www.vivino.com/FR/en/wines/1942170,3.8,Domaine Laroche Chablis ‘Saint Martin’ 0,25.2,france,chablis,13197,88,less than 30 USD,90
11,37.15,"Chateau Vieux Coutelin, Saint Estephe",https://www.i-d-s.com/dubai/chateau-vieux-coutelin-saint-estephe-fr1162.html,france,https://www.vivino.com/FR/en/wines/1954460,3.8,Château Vieux Coutelin Saint-Estèphe 0,—,france,saint-estephe,1107,88,less than 40 USD,90
0,20.55,"Domaine Heimbourger Les Terres Blanches, Chardonnay",https://www.i-d-s.com/dubai/domaine-heimbourger-les-terres-blanches-chardonnay-fr1149.html,france,https://www.vivino.com/FR/en/wines/160555293,4.1,Domaine Heimbourger Les Terres Blanches Bourgogne Chardonnay 0,—,france,bourgogne,62,88,less than 30 USD,90
1,41.95,Domaine Maratray Dubreuil Savigny les Beaune 1er Cru Les Vergelesses,https://www.i-d-s.com/dubai/domaine-maratray-dubreuil-savigny-les-beaune-1er-cru-les-vergelesses-fr1150.html,france,https://www.vivino.com/FR/en/wines/1808417,4.1,Domaine Maratray-Dubreuil Savigny-lès-Beaune 1er Cru 'Les Vergelesses' Rouge 0,—,france,savigny-les-beaune-les-vergelesses,412,88,less than 50 USD,90
2,84.35,"Penfolds Bin 389 Cabernet/Shiraz, 2019",https://www.i-d-s.com/dubai/penfolds-bin-389-cabernet-shiraz-2019-au1138.html,australia,https://www.vivino.com/FR/en/wines/159319932,4.2,Penfolds Bin 389 Cabernet - Shiraz 2019 2019,—,australia,south-australia,1508,88,less than 90 USD,90
3,19.6,Petaluma White Label Cabernet Sauvignon Coonawarra,https://www.i-d-s.com/dubai/petaluma-white-label-cabernet-sauvignon-coonawarra-au1091.html,australia,https://www.vivino.com/FR/en/wines/8551977,3.7,Petaluma White Label Cabernet Sauvignon 0,—,australia,coonawarra,848,88,less than 20 USD,90
4,7.95,Jacob's Creek&nbsp;Classic Shiraz Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-classic-shiraz-ros-au1045.html,australia,https://www.vivino.com/FR/en/wines/4347193,3.3,Jacob's Creek Classic Shiraz Rosé 0,—,australia,south-eastern,1093,88,less than 10 USD,90
5,13.55,Casa Silva Gran Terroir De Los Andes Angostura Chardonnay,https://www.i-d-s.com/dubai/casa-silva-gran-terroir-de-los-andes-angostura-chardonnay-ch4007.html,chile,https://www.vivino.com/FR/en/wines/21467815,3.9,Casa Silva Gran Terroir de Los Andes Angostura Merlot 0,—,chile,colchagua-valley,1573,88,less than 20 USD,90
6,6.1,Cono Sur Bicicleta Cabernet Sauvignon,https://www.i-d-s.com/dubai/cono-sur-bicicleta-cabernet-sauvignon-ch1154.html,chile,https://www.vivino.com/FR/en/wines/157374140,3.4,Cono Sur Bicicleta Reserva Cabernet Sauvignon 0,—,chile,central-valley,24132,88,less than 10 USD,90
7,64.05,Nyetimber Blanc de Blancs,https://www.i-d-s.com/dubai/nyetimber-blanc-de-blancs-sw4058.html,uk,https://www.vivino.com/FR/en/wines/1548463,4.2,Nyetimber Blanc de Blancs Brut 0,—,united-kingdom,sussex,2204,88,less than 70 USD,90
8,18,"Kendall-Jackson Vintner's Reserve Pinot Noir, California",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-pinot-noir-california-us2007.html,usa,https://www.vivino.com/FR/en/wines/1890484,3.7,Kendall-Jackson Vintner's Reserve Pinot Noir 0,—,united-states,california,12081,88,less than 20 USD,90
9,25.55,"Kendall-Jackson Vintner's Reserve Cabernet Sauvignon, Sonoma County",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-cabernet-sauvignon-california-us2090.html,usa,https://www.vivino.com/FR/en/wines/1606885,3.8,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon 0,—,united-states,sonoma-county,22727,88,less than 30 USD,90
10,8.3,Douglass Hill Cabernet Sauvignon,https://www.i-d-s.com/dubai/douglass-hill-cabernet-sauvignon-us1017.html,usa,https://www.vivino.com/FR/en/wines/2801862,3.2,Douglass Hill Winery Cabernet Sauvignon 0,—,united-states,california,1045,88,less than 10 USD,90
11,12.85,Alde Gott Einblick Grauburgunder Kabinett Trocken,https://www.i-d-s.com/dubai/alde-gott-einblick-grauburgunder-kabinett-trocken-ge4020.html,germany,https://www.vivino.com/FR/en/wines/1894869,3.9,Alde Gott Grauburgunder Kabinett Trocken 0,—,germany,baden,338,88,less than 20 USD,90
0,10.8,Planeta La Segreta Rosso IGT,https://www.i-d-s.com/dubai/planeta-la-segreta-rosso-igt-it1031.html,italy,https://www.vivino.com/FR/en/wines/1594857,3.5,Planeta La Segreta Il Rosso 0,9.68,italy,sicilia,15655,88,less than 20 USD,90
1,495.55,"Vega Sicilia, Unico 2013",https://www.i-d-s.com/dubai/vega-sicilia-unico-2013-sp1057.html,spain,https://www.vivino.com/FR/en/wines/1845271,4.7,Vega Sicilia Unico 2013 2013,459,spain,ribera-del-duero,167,88,less than 500 USD,90
2,150.1,"Domaine Daniel-Etienne Defaix, Chablis Grand Cru Blanchot ",https://www.i-d-s.com/dubai/domaine-daniel-etienne-defaix-chablis-grand-cru-blanchot-fr1306.html,france,https://www.vivino.com/FR/en/wines/4086462,4.3,Daniel-Etienne Defaix Chablis Grand Cru 'Blanchot' 0,—,france,chablis-grand-cru-blanchot,138,89,less than 160 USD,90
3,45.9,"Domaine Daniel-Etienne Defaix, Chablis Vieilles Vignes",https://www.i-d-s.com/dubai/domaine-daniel-etienne-defaix-chablis-vieilles-vignes-fr1305.html,france,https://www.vivino.com/FR/en/wines/2046593,4,Daniel-Etienne Defaix Chablis Vieilles Vignes 0,—,france,chablis,6568,89,less than 50 USD,90
4,11.6,"M.Chapoutier, 'Belleruche' Côtes-du-Rhône Rouge",https://www.i-d-s.com/dubai/m-chapoutier-belleruche-c-tes-du-rh-ne-rouge-fr1277.html,france,https://www.vivino.com/FR/en/wines/1497268,3.7,M. Chapoutier Belleruche Côtes-du-Rhône 0,10.9,france,cotes-du-rhone,30764,89,less than 20 USD,90
5,46.2,"Chateau Marzy, Pomerol",https://www.i-d-s.com/dubai/chateau-marzy-pomerol-fr1234.html,france,https://www.vivino.com/FR/en/wines/4184852,4.1,Château Marzy Pomerol 0,—,france,pomerol,3644,89,less than 50 USD,90
6,10.8,"Clos Bagatelle, “Les Sentiers de Bagatelle a l’Origine “St Chinian Rouge",https://www.i-d-s.com/dubai/clos-bagatelle-les-sentiers-de-bagatelle-a-l-origine-st-chinian-rouge-fr4300.html,france,https://www.vivino.com/FR/en/wines/156988256,3.7,Clos Bagatelle Les Sentiers de Bagatelle A l'Origine Saint-Chinian 0,—,france,saint-chinian,964,89,less than 20 USD,90
7,21.8,"Château Macquin, Saint-Georges-Saint-Émilion, Bordeaux",https://www.i-d-s.com/dubai/ch-teau-macquin-saint-georges-saint-milion-bordeaux-fr1049.html,france,https://www.vivino.com/FR/en/wines/1911504,3.8,Château Macquin Saint-Georges-Saint-Émilion 0,—,france,saint-georges-saint-emilion,7183,89,less than 30 USD,90
8,10.95,d'Arenberg The Stump Jump White,https://www.i-d-s.com/dubai/d-arenberg-the-stump-jump-white-au1000.html,australia,https://www.vivino.com/FR/en/wines/2230067,3.8,d'Arenberg The Stump Jump White Blend 0,8.98,australia,mclaren-vale,4333,89,less than 20 USD,90
9,9.15,Nederburg Winemasters Merlot,https://www.i-d-s.com/dubai/nederburg-merlot-za1030.html,south_africa,https://www.vivino.com/FR/en/wines/3163418,3.4,Nederburg The Winemaster's Merlot 0,—,south-africa,coastal-region,3626,89,less than 10 USD,90
10,17.35,"Kendall-Jackson Vintner's Reserve Zinfandel, Mendocino",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-zinfandel-mendocino-us2069.html,usa,https://www.vivino.com/FR/en/wines/1661845,3.8,Kendall-Jackson Vintner's Reserve Zinfandel 0,—,united-states,mendocino-county,11869,89,less than 20 USD,90
11,16.6,Vesevo Greco Di Tufo Docg,https://www.i-d-s.com/dubai/vesevo-greco-di-tufo-docg-it4019.html,italy,https://www.vivino.com/FR/en/wines/1469698,3.8,Vesevo Greco di Tufo 0,9.4,italy,greco-di-tufo,2294,89,less than 20 USD,90
0,8.15,Fontana Candida Frascati Superiore DOCG,https://www.i-d-s.com/dubai/fontana-candida-frascati-superiore-docg-it1016.html,italy,https://www.vivino.com/FR/en/wines/1469655,3.3,Fontana Candida Frascati Superiore Secco 0,—,italy,frascati,2114,89,less than 10 USD,90
1,26.75,"Antinori, Peppoli Chianti Classico DOCG",https://www.i-d-s.com/dubai/antinori-peppoli-chianti-classico-docg-it1037.html,italy,https://www.vivino.com/FR/en/wines/1472287,3.8,Antinori Pèppoli Chianti Classico 0,20,italy,chianti-classico,55825,89,less than 30 USD,90
2,11.75,Château Ksara Sunset Rosé,https://www.i-d-s.com/dubai/ch-teau-ksara-sunset-ros-lb1002.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4093102,3.6,Château Ksara Sunset 0,—,lebanon,bekaa-valley,1906,89,less than 20 USD,90
3,45.65,"M.Chapoutier, Cornas 'Les Arènes'",https://www.i-d-s.com/dubai/m-chapoutier-cornas-les-ar-nes-fr1274.html,france,https://www.vivino.com/FR/en/wines/1523468,4,M. Chapoutier Cornas Les Arènes  0,—,france,cornas,3290,90,less than 50 USD,90
4,49.2,"Domaine Olivier Hillaire, Chateauneuf du Pape",https://www.i-d-s.com/dubai/domaine-olivier-hillaire-chateauneuf-du-pape-fr1170.html,france,https://www.vivino.com/FR/en/wines/4738566,4.1,Domaine Olivier Hillaire Châteauneuf-du-Pape 0,—,france,chateauneuf-du-pape,1434,90,less than 50 USD,90
5,14.15,Murphy Goode Merlot,https://www.i-d-s.com/dubai/murphy-goode-merlot-us1050.html,usa,https://www.vivino.com/FR/en/wines/1646908,3.7,Murphy-Goode Merlot 0,—,united-states,california,2814,90,less than 20 USD,90
6,14.05,"Kendall-Jackson Vintner's Reserve Riesling, Monterey",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-riesling-monterey-us2061.html,usa,https://www.vivino.com/FR/en/wines/2176167,3.7,Kendall-Jackson Vintner's Reserve Riesling 0,—,united-states,monterey-county,2706,90,less than 20 USD,90
7,13,Freixenet Prosecco DOC,https://www.i-d-s.com/dubai/freixenet-prosecco-doc-sw1010.html,italy,https://www.vivino.com/FR/en/wines/164942779,3.7,Freixenet Prosecco 0,7.95,italy,prosecco,9113,90,less than 20 USD,90
8,46.3,"M.Chapoutier, Châteauneuf-du-Pape, Collection Bio Rouge",https://www.i-d-s.com/dubai/m-chapoutier-ch-teauneuf-du-pape-collection-bio-rouge-fr1276.html,france,https://www.vivino.com/FR/en/wines/154656459,3.9,M. Chapoutier Châteauneuf-du-Pape Collection Bio 0,—,france,chateauneuf-du-pape,437,91,less than 50 USD,100
9,9.85,"16 Stops, Shiraz",https://www.i-d-s.com/dubai/16-stops-shiraz-au4072.html,australia,https://www.vivino.com/FR/en/wines/3564737,3.5,16 Stops Shiraz 0,—,australia,mclaren-vale,406,91,less than 10 USD,100
10,8.15,Yellow Tail  Rosé,https://www.i-d-s.com/dubai/yellow-tail-rose-au1050.html,australia,https://www.vivino.com/FR/en/wines/1761672,3.4,Yellow Tail Rosé 0,—,australia,south-eastern,1559,91,less than 10 USD,100
11,33.35,"Clonakilla ""Hilltops"", Shiraz",https://www.i-d-s.com/dubai/clonakilla-hilltops-shiraz-au1025.html,australia,https://www.vivino.com/FR/en/wines/1998779,3.8,Clonakilla Hilltops Shiraz 0,—,australia,hilltops,2934,91,less than 40 USD,100
0,21.85,Sharpham Estate Little Bee Wild Ferment Pinot Gris,https://www.i-d-s.com/dubai/sharpham-estate-little-bee-wild-ferment-pinot-gris-gb1006.html,uk,https://www.vivino.com/FR/en/wines/172629064,0,Sharpham Little Bee Wild Ferment Pinot Gris 0,—,united-kingdom,devon,118,91,less than 30 USD,100
1,23.2,Wente Vineyards Charles Wetmore Cabernet Sauvignon,https://www.i-d-s.com/dubai/wente-vineyards-charles-wetmore-cabernet-sauvignon-us1032.html,usa,https://www.vivino.com/FR/en/wines/165019053,4.1,Wente Vineyards Charles Wetmore Reserve Cabernet Sauvignon 0,—,united-states,livermore-valley,32,91,less than 30 USD,100
2,9.25,"M.Chapoutier, Luberon 'La Ciboise' Blanc",https://www.i-d-s.com/dubai/m-chapoutier-luberon-la-ciboise-blanc-fr1269.html,france,https://www.vivino.com/FR/en/wines/2002648,3.5,M. Chapoutier Luberon La Ciboise Blanc 0,9.8,france,luberon,2371,92,less than 10 USD,100
3,32.65,Louis Jadot Saint Véran,https://www.i-d-s.com/dubai/louis-jadot-saint-v-ran-fr1062.html,france,https://www.vivino.com/FR/en/wines/1601676,3.8,Louis Jadot Saint-Véran 0,—,france,saint-veran,1089,92,less than 40 USD,100
4,22.8,"La Chablisienne Chablis ""La Pierrelée""",https://www.i-d-s.com/dubai/la-chablisienne-chablis-la-pierrel-e-fr1115.html,france,https://www.vivino.com/FR/en/wines/1468899,3.7,La Chablisienne Chablis 'La Pierrelée' 0,—,france,chablis,8397,92,less than 30 USD,100
5,15.9,"Château de Belleverne St Amour ""Le Cru Des Amoureux""",https://www.i-d-s.com/dubai/ch-teau-de-belleverne-st-amour-le-cru-des-amoureux-fr1083.html,france,https://www.vivino.com/FR/en/wines/162290570,3.6,Château de Belleverne Saint-Amour Le Cru des Amoureux 0,—,france,saint-amour,124,92,less than 20 USD,100
6,33.85,Keith Tulloch Kester Shiraz ,https://www.i-d-s.com/dubai/keith-tulloch-kester-shiraz-au1101.html,australia,https://www.vivino.com/FR/en/wines/4872140,4.3,Keith Tulloch The Kester Shiraz 0,—,australia,hunter-valley,555,92,less than 40 USD,100
